Source	Target	Weight	EdgeType	SourceType	TargetType
POU5F1B	LONRF1	0.000000	D	POU5F1B	chr8:12610000
POU5F1B	DOK2;XPO7	0.000000	D	POU5F1B	chr8:21770000
POU5F1B	NPM2	0.000000	D	POU5F1B	chr8:21880000
POU5F1B	DMTN	0.000000	D	POU5F1B	chr8:21900000
POU5F1B	FAM160B2	0.000000	D	POU5F1B	chr8:21940000
POU5F1B	NUDT18	0.000000	D	POU5F1B	chr8:21960000
POU5F1B	HR	0.000000	D	POU5F1B	chr8:21980000
POU5F1B	REEP4	0.000000	D	POU5F1B	chr8:21990000
POU5F1B	BMP1	0.000000	D	POU5F1B	chr8:22020000
POU5F1B	CLU	0.000000	D	POU5F1B	chr8:27470000
POU5F1B	TTI2	0.000000	D	POU5F1B	chr8:33370000
POU5F1B	POP1	0.000000	D	POU5F1B	chr8:99120000
POU2F3	LONRF1	0.000000	D	POU2F3	chr8:12610000
POU2F3	DOK2;XPO7	0.000000	D	POU2F3	chr8:21770000
POU2F3	NPM2	0.000000	D	POU2F3	chr8:21880000
POU2F3	DMTN	0.000000	D	POU2F3	chr8:21900000
POU2F3	FAM160B2	0.000000	D	POU2F3	chr8:21940000
POU2F3	NUDT18	0.000000	D	POU2F3	chr8:21960000
POU2F3	HR	0.000000	D	POU2F3	chr8:21980000
POU2F3	REEP4	0.000000	D	POU2F3	chr8:21990000
POU2F3	BMP1	0.000000	D	POU2F3	chr8:22020000
POU2F3	CLU	0.000000	D	POU2F3	chr8:27470000
POU2F3	TTI2	0.000000	D	POU2F3	chr8:33370000
POU2F3	POP1	0.000000	D	POU2F3	chr8:99120000
POU2F2	XKR6	0.000000	D	POU2F2	chr8:11050000
POU2F2	LONRF1	0.000000	D	POU2F2	chr8:12610000
POU2F2	DOK2;XPO7	0.000000	D	POU2F2	chr8:21770000
POU2F2	NPM2	0.000000	D	POU2F2	chr8:21880000
POU2F2	DMTN	0.000000	D	POU2F2	chr8:21900000
POU2F2	FAM160B2	0.000000	D	POU2F2	chr8:21940000
POU2F2	NUDT18	0.000000	D	POU2F2	chr8:21960000
POU2F2	HR	0.000000	D	POU2F2	chr8:21980000
POU2F2	REEP4	0.000000	D	POU2F2	chr8:21990000
POU2F2	BMP1	0.000000	D	POU2F2	chr8:22020000
POU2F2	CLU	0.000000	D	POU2F2	chr8:27470000
POU2F2	TTI2	0.000000	D	POU2F2	chr8:33370000
POU2F2	POP1	0.000000	D	POU2F2	chr8:99120000
CEBPD	NPM2	0.000000	D	CEBPD	chr8:21880000
CEBPD	DMTN	0.000000	D	CEBPD	chr8:21900000
CEBPD	FAM160B2	0.000000	D	CEBPD	chr8:21940000
CEBPD	NUDT18	0.000000	D	CEBPD	chr8:21960000
CEBPD	REEP4	0.000000	D	CEBPD	chr8:21990000
CEBPD	BMP1	0.000000	D	CEBPD	chr8:22020000
ETS2	XKR6	0.000000	D	ETS2	chr8:11050000
ETS2	DOK2;XPO7	0.000000	D	ETS2	chr8:21770000
ETS2	NPM2	0.000000	D	ETS2	chr8:21880000
ETS2	DMTN	0.000000	D	ETS2	chr8:21900000
ETS2	FAM160B2	0.000000	D	ETS2	chr8:21940000
ETS2	NUDT18	0.000000	D	ETS2	chr8:21960000
ETS2	HR	0.000000	D	ETS2	chr8:21980000
ETS2	REEP4	0.000000	D	ETS2	chr8:21990000
ETS2	BMP1	0.000000	D	ETS2	chr8:22020000
ETS2	CLU	0.000000	D	ETS2	chr8:27470000
MYEF2	XKR6	0.000000	D	MYEF2	chr8:11050000
MYEF2	LONRF1	0.000000	D	MYEF2	chr8:12610000
MYEF2	NPM2	0.000000	D	MYEF2	chr8:21880000
MYEF2	DMTN	0.000000	D	MYEF2	chr8:21900000
MYEF2	FAM160B2	0.000000	D	MYEF2	chr8:21940000
MYEF2	NUDT18	0.000000	D	MYEF2	chr8:21960000
MYEF2	HR	0.000000	D	MYEF2	chr8:21980000
MYEF2	REEP4	0.000000	D	MYEF2	chr8:21990000
MYEF2	BMP1	0.000000	D	MYEF2	chr8:22020000
POU2F1	XKR6	0.000000	D	POU2F1	chr8:11050000
POU2F1	LONRF1	0.000000	D	POU2F1	chr8:12610000
POU2F1	DOK2;XPO7	0.000000	D	POU2F1	chr8:21770000
POU2F1	NPM2	0.000000	D	POU2F1	chr8:21880000
POU2F1	DMTN	0.000000	D	POU2F1	chr8:21900000
POU2F1	FAM160B2	0.000000	D	POU2F1	chr8:21940000
POU2F1	NUDT18	0.000000	D	POU2F1	chr8:21960000
POU2F1	HR	0.000000	D	POU2F1	chr8:21980000
POU2F1	REEP4	0.000000	D	POU2F1	chr8:21990000
POU2F1	BMP1	0.000000	D	POU2F1	chr8:22020000
POU2F1	CLU	0.000000	D	POU2F1	chr8:27470000
POU2F1	TTI2	0.000000	D	POU2F1	chr8:33370000
POU2F1	POP1	0.000000	D	POU2F1	chr8:99120000
POU3F3	XKR6	0.000000	D	POU3F3	chr8:11050000
POU3F3	LONRF1	0.000000	D	POU3F3	chr8:12610000
POU3F3	DOK2;XPO7	0.000000	D	POU3F3	chr8:21770000
POU3F3	NPM2	0.000000	D	POU3F3	chr8:21880000
POU3F3	DMTN	0.000000	D	POU3F3	chr8:21900000
POU3F3	FAM160B2	0.000000	D	POU3F3	chr8:21940000
POU3F3	NUDT18	0.000000	D	POU3F3	chr8:21960000
POU3F3	HR	0.000000	D	POU3F3	chr8:21980000
POU3F3	REEP4	0.000000	D	POU3F3	chr8:21990000
POU3F3	BMP1	0.000000	D	POU3F3	chr8:22020000
POU3F3	CLU	0.000000	D	POU3F3	chr8:27470000
POU3F3	TTI2	0.000000	D	POU3F3	chr8:33370000
POU3F3	POP1	0.000000	D	POU3F3	chr8:99120000
FEV	XKR6	0.000000	D	FEV	chr8:11050000
FEV	NPM2	0.000000	D	FEV	chr8:21880000
FEV	DMTN	0.000000	D	FEV	chr8:21900000
FEV	FAM160B2	0.000000	D	FEV	chr8:21940000
FEV	NUDT18	0.000000	D	FEV	chr8:21960000
FEV	HR	0.000000	D	FEV	chr8:21980000
FEV	REEP4	0.000000	D	FEV	chr8:21990000
FEV	BMP1	0.000000	D	FEV	chr8:22020000
FEV	CLU	0.000000	D	FEV	chr8:27470000
FEV	POP1	0.000000	D	FEV	chr8:99120000
XKR6	LONRF1	0.000000	U	chr8:11050000	chr8:12610000
XKR6	DOK2;XPO7	0.000000	U	chr8:11050000	chr8:21770000
XKR6	NPM2	0.000000	U	chr8:11050000	chr8:21880000
XKR6	DMTN	0.000000	U	chr8:11050000	chr8:21900000
XKR6	FAM160B2	0.000000	U	chr8:11050000	chr8:21940000
XKR6	NUDT18	0.000000	U	chr8:11050000	chr8:21960000
XKR6	HR	0.000000	U	chr8:11050000	chr8:21980000
XKR6	REEP4	0.000000	U	chr8:11050000	chr8:21990000
XKR6	BMP1	0.000000	U	chr8:11050000	chr8:22020000
XKR6	CLU	0.000000	U	chr8:11050000	chr8:27470000
XKR6	TTI2	0.000000	U	chr8:11050000	chr8:33370000
XKR6	POP1	0.000000	U	chr8:11050000	chr8:99120000
LONRF1	DOK2;XPO7	0.000000	U	chr8:12610000	chr8:21770000
LONRF1	DMTN	0.000000	U	chr8:12610000	chr8:21900000
LONRF1	FAM160B2	0.000000	U	chr8:12610000	chr8:21940000
LONRF1	NUDT18	0.000000	U	chr8:12610000	chr8:21960000
LONRF1	HR	0.000000	U	chr8:12610000	chr8:21980000
LONRF1	REEP4	0.000000	U	chr8:12610000	chr8:21990000
LONRF1	BMP1	0.000000	U	chr8:12610000	chr8:22020000
LONRF1	TTI2	0.000000	U	chr8:12610000	chr8:33370000
