Source	Target	Weight	EdgeType	SourceType	TargetType
POU3F4	ATP5G2	0.000000	D	POU3F4	chr12:54070000
POU3F4	HOXC10	0.000000	D	POU3F4	chr12:54370000
POU3F4	HOXC9	0.000000	D	POU3F4	chr12:54390000
POU3F4	HOXC4;HOXC5;HOXC6	0.000000	D	POU3F4	chr12:54410000
POU3F4	SMUG1	0.000000	D	POU3F4	chr12:54580000
POU3F4	GPR84	0.000000	D	POU3F4	chr12:54750000
POU3F4	ZNF385A	0.000000	D	POU3F4	chr12:54780000
POU3F4	HELB	0.000000	D	POU3F4	chr12:66690000
NOBOX	ATP5G2	0.000000	D	NOBOX	chr12:54070000
NOBOX	HOXC10	0.000000	D	NOBOX	chr12:54370000
NOBOX	HOXC9	0.000000	D	NOBOX	chr12:54390000
NOBOX	HOXC4;HOXC5;HOXC6	0.000000	D	NOBOX	chr12:54410000
NOBOX	SMUG1	0.000000	D	NOBOX	chr12:54580000
NOBOX	GPR84	0.000000	D	NOBOX	chr12:54750000
NOBOX	ZNF385A	0.000000	D	NOBOX	chr12:54780000
NOBOX	HELB	0.000000	D	NOBOX	chr12:66690000
GBX1	ATP5G2	0.000000	D	GBX1	chr12:54070000
GBX1	HOXC10	0.000000	D	GBX1	chr12:54370000
GBX1	HOXC9	0.000000	D	GBX1	chr12:54390000
GBX1	HOXC4;HOXC5;HOXC6	0.000000	D	GBX1	chr12:54410000
GBX1	SMUG1	0.000000	D	GBX1	chr12:54580000
GBX1	GPR84	0.000000	D	GBX1	chr12:54750000
GBX1	ZNF385A	0.000000	D	GBX1	chr12:54780000
GBX1	HELB	0.000000	D	GBX1	chr12:66690000
BARHL2	ATP5G2	0.000000	D	BARHL2	chr12:54070000
BARHL2	HOXC10	0.000000	D	BARHL2	chr12:54370000
BARHL2	HOXC9	0.000000	D	BARHL2	chr12:54390000
BARHL2	HOXC4;HOXC5;HOXC6	0.000000	D	BARHL2	chr12:54410000
BARHL2	SMUG1	0.000000	D	BARHL2	chr12:54580000
BARHL2	GPR84	0.000000	D	BARHL2	chr12:54750000
BARHL2	ZNF385A	0.000000	D	BARHL2	chr12:54780000
BARHL2	HELB	0.000000	D	BARHL2	chr12:66690000
ATP5G2	HOXC10	0.000000	U	chr12:54070000	chr12:54370000
ATP5G2	HOXC9	0.000000	U	chr12:54070000	chr12:54390000
ATP5G2	SMUG1	0.000000	U	chr12:54070000	chr12:54580000
ATP5G2	GPR84	0.000000	U	chr12:54070000	chr12:54750000
ATP5G2	HELB	0.000000	U	chr12:54070000	chr12:66690000
HOXC10	HOXC9	0.000000	U	chr12:54370000	chr12:54390000
HOXC10	HOXC4;HOXC5;HOXC6	0.000000	U	chr12:54370000	chr12:54410000
HOXC10	SMUG1	0.000000	U	chr12:54370000	chr12:54580000
HOXC10	GPR84	0.000000	U	chr12:54370000	chr12:54750000
HOXC10	ZNF385A	0.000000	U	chr12:54370000	chr12:54780000
HOXC10	HELB	0.000000	U	chr12:54370000	chr12:66690000
HOXC9	HOXC4;HOXC5;HOXC6	0.000000	U	chr12:54390000	chr12:54410000
HOXC9	SMUG1	0.000000	U	chr12:54390000	chr12:54580000
HOXC9	GPR84	0.000000	U	chr12:54390000	chr12:54750000
HOXC9	ZNF385A	0.000000	U	chr12:54390000	chr12:54780000
HOXC4;HOXC5;HOXC6	SMUG1	0.000000	U	chr12:54410000	chr12:54580000
HOXC4;HOXC5;HOXC6	GPR84	0.000000	U	chr12:54410000	chr12:54750000
HOXC4;HOXC5;HOXC6	ZNF385A	0.000000	U	chr12:54410000	chr12:54780000
HOXC4;HOXC5;HOXC6	HELB	0.000000	U	chr12:54410000	chr12:66690000
SMUG1	GPR84	0.000000	U	chr12:54580000	chr12:54750000
SMUG1	ZNF385A	0.000000	U	chr12:54580000	chr12:54780000
SMUG1	HELB	0.000000	U	chr12:54580000	chr12:66690000
GPR84	ZNF385A	0.000000	U	chr12:54750000	chr12:54780000
GPR84	HELB	0.000000	U	chr12:54750000	chr12:66690000
ZNF385A	HELB	0.000000	U	chr12:54780000	chr12:66690000
