Source	Target	Weight	EdgeType	SourceType	TargetType
ERF	G0S2	0.000000	D	ERF	chr1:209840000
ERF	PPP1R8	0.000000	D	ERF	chr1:28150000
ERF	THEMIS2	0.000000	D	ERF	chr1:28190000
ERF	RPA2	0.000000	D	ERF	chr1:28240000
ERF	SMPDL3B	0.000000	D	ERF	chr1:28260000
ERF	EYA3	0.000000	D	ERF	chr1:28410000
ERF	PHACTR4	0.000000	D	ERF	chr1:28690000
ERF	RCC1	0.000000	D	ERF	chr1:28830000
ERF	TRNAU1AP	0.000000	D	ERF	chr1:28870000
ERF	TAF12	0.000000	D	ERF	chr1:28960000
ERF	GMEB1	0.000000	D	ERF	chr1:28990000
ELF3	G0S2	0.000000	D	ELF3	chr1:209840000
ELF3	PPP1R8	0.000000	D	ELF3	chr1:28150000
ELF3	THEMIS2	0.000000	D	ELF3	chr1:28190000
ELF3	RPA2	0.000000	D	ELF3	chr1:28240000
ELF3	SMPDL3B	0.000000	D	ELF3	chr1:28260000
ELF3	EYA3	0.000000	D	ELF3	chr1:28410000
ELF3	PHACTR4	0.000000	D	ELF3	chr1:28690000
ELF3	RCC1	0.000000	D	ELF3	chr1:28830000
ELF3	TRNAU1AP	0.000000	D	ELF3	chr1:28870000
ELF3	TAF12	0.000000	D	ELF3	chr1:28960000
ELF3	GMEB1	0.000000	D	ELF3	chr1:28990000
NFE2L2	PPP1R8	0.000000	D	NFE2L2	chr1:28150000
NFE2L2	THEMIS2	0.000000	D	NFE2L2	chr1:28190000
NFE2L2	RPA2	0.000000	D	NFE2L2	chr1:28240000
NFE2L2	SMPDL3B	0.000000	D	NFE2L2	chr1:28260000
NFE2L2	EYA3	0.000000	D	NFE2L2	chr1:28410000
NFE2L2	PHACTR4	0.000000	D	NFE2L2	chr1:28690000
NFE2L2	RCC1	0.000000	D	NFE2L2	chr1:28830000
NFE2L2	TRNAU1AP	0.000000	D	NFE2L2	chr1:28870000
NFE2L2	TAF12	0.000000	D	NFE2L2	chr1:28960000
NFE2L2	GMEB1	0.000000	D	NFE2L2	chr1:28990000
ELF5	G0S2	0.000000	D	ELF5	chr1:209840000
ELF5	PPP1R8	0.000000	D	ELF5	chr1:28150000
ELF5	THEMIS2	0.000000	D	ELF5	chr1:28190000
ELF5	RPA2	0.000000	D	ELF5	chr1:28240000
ELF5	SMPDL3B	0.000000	D	ELF5	chr1:28260000
ELF5	EYA3	0.000000	D	ELF5	chr1:28410000
ELF5	PHACTR4	0.000000	D	ELF5	chr1:28690000
ELF5	RCC1	0.000000	D	ELF5	chr1:28830000
ELF5	TRNAU1AP	0.000000	D	ELF5	chr1:28870000
ELF5	TAF12	0.000000	D	ELF5	chr1:28960000
ELF5	GMEB1	0.000000	D	ELF5	chr1:28990000
SOX15	G0S2	0.000000	D	SOX15	chr1:209840000
SOX15	PPP1R8	0.000000	D	SOX15	chr1:28150000
SOX15	THEMIS2	0.000000	D	SOX15	chr1:28190000
SOX15	RPA2	0.000000	D	SOX15	chr1:28240000
SOX15	SMPDL3B	0.000000	D	SOX15	chr1:28260000
SOX15	EYA3	0.000000	D	SOX15	chr1:28410000
SOX15	PHACTR4	0.000000	D	SOX15	chr1:28690000
SOX15	RCC1	0.000000	D	SOX15	chr1:28830000
SOX15	TRNAU1AP	0.000000	D	SOX15	chr1:28870000
SOX15	TAF12	0.000000	D	SOX15	chr1:28960000
SOX15	GMEB1	0.000000	D	SOX15	chr1:28990000
TBP	G0S2	0.000000	D	TBP	chr1:209840000
TBP	PPP1R8	0.000000	D	TBP	chr1:28150000
TBP	THEMIS2	0.000000	D	TBP	chr1:28190000
TBP	RPA2	0.000000	D	TBP	chr1:28240000
TBP	SMPDL3B	0.000000	D	TBP	chr1:28260000
TBP	EYA3	0.000000	D	TBP	chr1:28410000
TBP	PHACTR4	0.000000	D	TBP	chr1:28690000
TBP	RCC1	0.000000	D	TBP	chr1:28830000
TBP	TRNAU1AP	0.000000	D	TBP	chr1:28870000
TBP	TAF12	0.000000	D	TBP	chr1:28960000
TBP	GMEB1	0.000000	D	TBP	chr1:28990000
ETV1	G0S2	0.000000	D	ETV1	chr1:209840000
ETV1	PPP1R8	0.000000	D	ETV1	chr1:28150000
ETV1	THEMIS2	0.000000	D	ETV1	chr1:28190000
ETV1	RPA2	0.000000	D	ETV1	chr1:28240000
ETV1	SMPDL3B	0.000000	D	ETV1	chr1:28260000
ETV1	EYA3	0.000000	D	ETV1	chr1:28410000
ETV1	PHACTR4	0.000000	D	ETV1	chr1:28690000
ETV1	RCC1	0.000000	D	ETV1	chr1:28830000
ETV1	TRNAU1AP	0.000000	D	ETV1	chr1:28870000
ETV1	TAF12	0.000000	D	ETV1	chr1:28960000
ETV1	GMEB1	0.000000	D	ETV1	chr1:28990000
ELK3	G0S2	0.000000	D	ELK3	chr1:209840000
ELK3	PPP1R8	0.000000	D	ELK3	chr1:28150000
ELK3	THEMIS2	0.000000	D	ELK3	chr1:28190000
ELK3	RPA2	0.000000	D	ELK3	chr1:28240000
ELK3	SMPDL3B	0.000000	D	ELK3	chr1:28260000
ELK3	EYA3	0.000000	D	ELK3	chr1:28410000
ELK3	PHACTR4	0.000000	D	ELK3	chr1:28690000
ELK3	RCC1	0.000000	D	ELK3	chr1:28830000
ELK3	TRNAU1AP	0.000000	D	ELK3	chr1:28870000
ELK3	TAF12	0.000000	D	ELK3	chr1:28960000
ELK3	GMEB1	0.000000	D	ELK3	chr1:28990000
ETV4	G0S2	0.000000	D	ETV4	chr1:209840000
ETV4	PPP1R8	0.000000	D	ETV4	chr1:28150000
ETV4	THEMIS2	0.000000	D	ETV4	chr1:28190000
ETV4	RPA2	0.000000	D	ETV4	chr1:28240000
ETV4	SMPDL3B	0.000000	D	ETV4	chr1:28260000
ETV4	EYA3	0.000000	D	ETV4	chr1:28410000
ETV4	PHACTR4	0.000000	D	ETV4	chr1:28690000
ETV4	RCC1	0.000000	D	ETV4	chr1:28830000
ETV4	TRNAU1AP	0.000000	D	ETV4	chr1:28870000
ETV4	TAF12	0.000000	D	ETV4	chr1:28960000
ETV4	GMEB1	0.000000	D	ETV4	chr1:28990000
CCDC6	G0S2	0.000000	D	CCDC6	chr1:209840000
CCDC6	PPP1R8	0.000000	D	CCDC6	chr1:28150000
CCDC6	THEMIS2	0.000000	D	CCDC6	chr1:28190000
CCDC6	RPA2	0.000000	D	CCDC6	chr1:28240000
CCDC6	SMPDL3B	0.000000	D	CCDC6	chr1:28260000
CCDC6	EYA3	0.000000	D	CCDC6	chr1:28410000
CCDC6	PHACTR4	0.000000	D	CCDC6	chr1:28690000
CCDC6	RCC1	0.000000	D	CCDC6	chr1:28830000
CCDC6	TRNAU1AP	0.000000	D	CCDC6	chr1:28870000
CCDC6	TAF12	0.000000	D	CCDC6	chr1:28960000
CCDC6	GMEB1	0.000000	D	CCDC6	chr1:28990000
ONECUT1	PPP1R8	0.000000	D	ONECUT1	chr1:28150000
ONECUT1	THEMIS2	0.000000	D	ONECUT1	chr1:28190000
ONECUT1	RPA2	0.000000	D	ONECUT1	chr1:28240000
ONECUT1	SMPDL3B	0.000000	D	ONECUT1	chr1:28260000
ONECUT1	EYA3	0.000000	D	ONECUT1	chr1:28410000
ONECUT1	PHACTR4	0.000000	D	ONECUT1	chr1:28690000
ONECUT1	RCC1	0.000000	D	ONECUT1	chr1:28830000
ONECUT1	TRNAU1AP	0.000000	D	ONECUT1	chr1:28870000
ONECUT1	TAF12	0.000000	D	ONECUT1	chr1:28960000
ONECUT1	GMEB1	0.000000	D	ONECUT1	chr1:28990000
G0S2	PPP1R8	0.000000	U	chr1:209840000	chr1:28150000
G0S2	RPA2	0.000000	U	chr1:209840000	chr1:28240000
G0S2	TRNAU1AP	0.000000	U	chr1:209840000	chr1:28870000
PPP1R8	THEMIS2	0.000000	U	chr1:28150000	chr1:28190000
PPP1R8	RPA2	0.000000	U	chr1:28150000	chr1:28240000
PPP1R8	SMPDL3B	0.000000	U	chr1:28150000	chr1:28260000
PPP1R8	EYA3	0.000000	U	chr1:28150000	chr1:28410000
PPP1R8	PHACTR4	0.000000	U	chr1:28150000	chr1:28690000
PPP1R8	RCC1	0.000000	U	chr1:28150000	chr1:28830000
PPP1R8	TRNAU1AP	0.000000	U	chr1:28150000	chr1:28870000
PPP1R8	TAF12	0.000000	U	chr1:28150000	chr1:28960000
PPP1R8	GMEB1	0.000000	U	chr1:28150000	chr1:28990000
THEMIS2	RPA2	0.000000	U	chr1:28190000	chr1:28240000
THEMIS2	SMPDL3B	0.000000	U	chr1:28190000	chr1:28260000
THEMIS2	EYA3	0.000000	U	chr1:28190000	chr1:28410000
THEMIS2	PHACTR4	0.000000	U	chr1:28190000	chr1:28690000
THEMIS2	RCC1	0.000000	U	chr1:28190000	chr1:28830000
THEMIS2	TRNAU1AP	0.000000	U	chr1:28190000	chr1:28870000
THEMIS2	TAF12	0.000000	U	chr1:28190000	chr1:28960000
THEMIS2	GMEB1	0.000000	U	chr1:28190000	chr1:28990000
RPA2	SMPDL3B	0.000000	U	chr1:28240000	chr1:28260000
RPA2	EYA3	0.000000	U	chr1:28240000	chr1:28410000
RPA2	PHACTR4	0.000000	U	chr1:28240000	chr1:28690000
RPA2	RCC1	0.000000	U	chr1:28240000	chr1:28830000
RPA2	TRNAU1AP	0.000000	U	chr1:28240000	chr1:28870000
RPA2	TAF12	0.000000	U	chr1:28240000	chr1:28960000
RPA2	GMEB1	0.000000	U	chr1:28240000	chr1:28990000
SMPDL3B	EYA3	0.000000	U	chr1:28260000	chr1:28410000
SMPDL3B	PHACTR4	0.000000	U	chr1:28260000	chr1:28690000
SMPDL3B	RCC1	0.000000	U	chr1:28260000	chr1:28830000
SMPDL3B	TRNAU1AP	0.000000	U	chr1:28260000	chr1:28870000
SMPDL3B	TAF12	0.000000	U	chr1:28260000	chr1:28960000
EYA3	PHACTR4	0.000000	U	chr1:28410000	chr1:28690000
EYA3	RCC1	0.000000	U	chr1:28410000	chr1:28830000
EYA3	TRNAU1AP	0.000000	U	chr1:28410000	chr1:28870000
EYA3	TAF12	0.000000	U	chr1:28410000	chr1:28960000
PHACTR4	RCC1	0.000000	U	chr1:28690000	chr1:28830000
PHACTR4	TRNAU1AP	0.000000	U	chr1:28690000	chr1:28870000
PHACTR4	TAF12	0.000000	U	chr1:28690000	chr1:28960000
PHACTR4	GMEB1	0.000000	U	chr1:28690000	chr1:28990000
RCC1	TRNAU1AP	0.000000	U	chr1:28830000	chr1:28870000
RCC1	TAF12	0.000000	U	chr1:28830000	chr1:28960000
RCC1	GMEB1	0.000000	U	chr1:28830000	chr1:28990000
TRNAU1AP	TAF12	0.000000	U	chr1:28870000	chr1:28960000
TRNAU1AP	GMEB1	0.000000	U	chr1:28870000	chr1:28990000
TAF12	GMEB1	0.000000	U	chr1:28960000	chr1:28990000
