Source	Target	Weight	EdgeType	SourceType	TargetType
MYEF2	TTC5	0.000000	D	MYEF2	chr14:20770000
MYEF2	CCNB1IP1	0.000000	D	MYEF2	chr14:20800000
MYEF2	PARP2	0.000000	D	MYEF2	chr14:20810000
MYEF2	TEP1	0.000000	D	MYEF2	chr14:20880000
MYEF2	APEX1;OSGEP;TMEM55B	0.000000	D	MYEF2	chr14:20920000
MYEF2	ANG;RNASE4	0.000000	D	MYEF2	chr14:21150000
MYEF2	ARHGEF40;NDRG2	0.000000	D	MYEF2	chr14:21530000
MYEF2	SUPT16H	0.000000	D	MYEF2	chr14:21850000
MYEF2	CHD8	0.000000	D	MYEF2	chr14:21900000
MYEF2	RAB2B;TOX4	0.000000	D	MYEF2	chr14:21940000
MYEF2	SALL2	0.000000	D	MYEF2	chr14:22000000
MYEF2	HOMEZ	0.000000	D	MYEF2	chr14:23750000
MYEF2	PABPN1	0.000000	D	MYEF2	chr14:23780000
MYEF2	SLC22A17	0.000000	D	MYEF2	chr14:23820000
MYEF2	THTPA	0.000000	D	MYEF2	chr14:23980000
MYEF2	ZFHX2	0.000000	D	MYEF2	chr14:24020000
MYEF2	AP1G2	0.000000	D	MYEF2	chr14:24030000
MYEF2	JPH4	0.000000	D	MYEF2	chr14:24040000
MYEF2	ARHGAP5	0.000000	D	MYEF2	chr14:32540000
MYEF2	RALGAPA1	0.000000	D	MYEF2	chr14:36270000
MYEF2	SEC23A	0.000000	D	MYEF2	chr14:39570000
MYEF2	GEMIN2	0.000000	D	MYEF2	chr14:39580000
MYEF2	TRAPPC6B	0.000000	D	MYEF2	chr14:39630000
MYEF2	FBXO33	0.000000	D	MYEF2	chr14:39900000
MYEF2	SAMD4A	0.000000	D	MYEF2	chr14:55030000
MYEF2	MPP5	0.000000	D	MYEF2	chr14:67700000
MYEF2	ATP6V1D;EIF2S1	0.000000	D	MYEF2	chr14:67820000
MYEF2	PLEK2	0.000000	D	MYEF2	chr14:67870000
MYEF2	PLEKHH1	0.000000	D	MYEF2	chr14:68000000
MYEF2	TBC1D8	0.000000	D	MYEF2	chr2:101760000
MYEF2	CREG2	0.000000	D	MYEF2	chr2:102000000
MYEF2	ROCK2	0.000000	D	MYEF2	chr2:11480000
MYEF2	E2F6	0.000000	D	MYEF2	chr2:11600000
MYEF2	DDX18	0.000000	D	MYEF2	chr2:118570000
MYEF2	CCDC93	0.000000	D	MYEF2	chr2:118770000
MYEF2	INSIG2	0.000000	D	MYEF2	chr2:118840000
MYEF2	MAP3K2	0.000000	D	MYEF2	chr2:128100000
MYEF2	IWS1	0.000000	D	MYEF2	chr2:128280000
MYEF2	MYO7B	0.000000	D	MYEF2	chr2:128290000
MYEF2	LIMS2	0.000000	D	MYEF2	chr2:128430000
MYEF2	SFT2D3	0.000000	D	MYEF2	chr2:128450000
MYEF2	WDR33	0.000000	D	MYEF2	chr2:128560000
MYEF2	SAP130	0.000000	D	MYEF2	chr2:128780000
MYEF2	UGGT1	0.000000	D	MYEF2	chr2:128840000
MYEF2	MGAT5	0.000000	D	MYEF2	chr2:135010000
MYEF2	MBD5;ORC4	0.000000	D	MYEF2	chr2:148770000
MYEF2	LYPD6B	0.000000	D	MYEF2	chr2:149890000
MYEF2	NBAS	0.000000	D	MYEF2	chr2:15700000
MYEF2	MYO3B	0.000000	D	MYEF2	chr2:171030000
MYEF2	GORASP2	0.000000	D	MYEF2	chr2:171780000
MYEF2	RAD51AP2	0.000000	D	MYEF2	chr2:17710000
MYEF2	SSFA2	0.000000	D	MYEF2	chr2:182750000
MYEF2	DUSP19	0.000000	D	MYEF2	chr2:183940000
MYEF2	BZW1	0.000000	D	MYEF2	chr2:201670000
MYEF2	CLK1	0.000000	D	MYEF2	chr2:201720000
MYEF2	NIF3L1;PPIL3	0.000000	D	MYEF2	chr2:201750000
MYEF2	ORC2	0.000000	D	MYEF2	chr2:201820000
MYEF2	FAM126B;NDUFB3	0.000000	D	MYEF2	chr2:201930000
MYEF2	CASP10	0.000000	D	MYEF2	chr2:202040000
MYEF2	CASP8	0.000000	D	MYEF2	chr2:202090000
MYEF2	STRADB;TRAK2	0.000000	D	MYEF2	chr2:202310000
MYEF2	CYP20A1	0.000000	D	MYEF2	chr2:204100000
MYEF2	ADAM23	0.000000	D	MYEF2	chr2:207300000
MYEF2	MYL1	0.000000	D	MYEF2	chr2:211170000
MYEF2	TNS1	0.000000	D	MYEF2	chr2:218800000
MYEF2	MRPL44	0.000000	D	MYEF2	chr2:224820000
MYEF2	RHBDD1	0.000000	D	MYEF2	chr2:227700000
MYEF2	COL4A3;COL4A4	0.000000	D	MYEF2	chr2:228020000
MYEF2	FBXO36;TRIP12	0.000000	D	MYEF2	chr2:230780000
MYEF2	PTMA	0.000000	D	MYEF2	chr2:232570000
MYEF2	COPS7B;PDE6D	0.000000	D	MYEF2	chr2:232640000
MYEF2	NPPC	0.000000	D	MYEF2	chr2:232790000
MYEF2	DIS3L2	0.000000	D	MYEF2	chr2:232820000
MYEF2	TIGD1	0.000000	D	MYEF2	chr2:233410000
MYEF2	EFHD1	0.000000	D	MYEF2	chr2:233470000
MYEF2	KCNJ13	0.000000	D	MYEF2	chr2:233640000
MYEF2	ACKR3	0.000000	D	MYEF2	chr2:237470000
MYEF2	COPS8	0.000000	D	MYEF2	chr2:237990000
MYEF2	GALNT14	0.000000	D	MYEF2	chr2:31360000
MYEF2	SLC8A1	0.000000	D	MYEF2	chr2:40730000
MYEF2	EPAS1	0.000000	D	MYEF2	chr2:46520000
MYEF2	ATP6V1E2;RHOQ	0.000000	D	MYEF2	chr2:46760000
MYEF2	CRIPT;PIGF	0.000000	D	MYEF2	chr2:46840000
MYEF2	SOCS5	0.000000	D	MYEF2	chr2:46920000
MYEF2	EPCAM	0.000000	D	MYEF2	chr2:47590000
MYEF2	EFEMP1	0.000000	D	MYEF2	chr2:56150000
MYEF2	CCDC85A	0.000000	D	MYEF2	chr2:56410000
MYEF2	VRK2	0.000000	D	MYEF2	chr2:58130000
MYEF2	FANCL	0.000000	D	MYEF2	chr2:58460000
MYEF2	USP34	0.000000	D	MYEF2	chr2:61690000
MYEF2	XPO1	0.000000	D	MYEF2	chr2:61760000
MYEF2	B3GNT2	0.000000	D	MYEF2	chr2:62420000
MYEF2	ACTR2	0.000000	D	MYEF2	chr2:65450000
MYEF2	DUSP11	0.000000	D	MYEF2	chr2:74000000
MYEF2	DGUOK	0.000000	D	MYEF2	chr2:74150000
MYEF2	KDM3A	0.000000	D	MYEF2	chr2:86660000
MYEF2	RNF103	0.000000	D	MYEF2	chr2:86850000
MYEF2	ASAP2	0.000000	D	MYEF2	chr2:9340000
MYEF2	CPSF3;ITGB1BP1	0.000000	D	MYEF2	chr2:9560000
MYEF2	IAH1	0.000000	D	MYEF2	chr2:9610000
MYEF2	ADAM17	0.000000	D	MYEF2	chr2:9690000
MYEF2	LMAN2L	0.000000	D	MYEF2	chr2:97400000
MYEF2	YWHAQ	0.000000	D	MYEF2	chr2:9770000
MYEF2	TAF1B	0.000000	D	MYEF2	chr2:9980000
MEF2A	TTC5	0.000000	D	MEF2A	chr14:20770000
MEF2A	CCNB1IP1	0.000000	D	MEF2A	chr14:20800000
MEF2A	PARP2	0.000000	D	MEF2A	chr14:20810000
MEF2A	TEP1	0.000000	D	MEF2A	chr14:20880000
MEF2A	APEX1;OSGEP;TMEM55B	0.000000	D	MEF2A	chr14:20920000
MEF2A	ANG;RNASE4	0.000000	D	MEF2A	chr14:21150000
MEF2A	ARHGEF40;NDRG2	0.000000	D	MEF2A	chr14:21530000
MEF2A	SUPT16H	0.000000	D	MEF2A	chr14:21850000
MEF2A	CHD8	0.000000	D	MEF2A	chr14:21900000
MEF2A	RAB2B;TOX4	0.000000	D	MEF2A	chr14:21940000
MEF2A	SALL2	0.000000	D	MEF2A	chr14:22000000
MEF2A	HOMEZ	0.000000	D	MEF2A	chr14:23750000
MEF2A	PABPN1	0.000000	D	MEF2A	chr14:23780000
MEF2A	SLC22A17	0.000000	D	MEF2A	chr14:23820000
MEF2A	THTPA	0.000000	D	MEF2A	chr14:23980000
MEF2A	ZFHX2	0.000000	D	MEF2A	chr14:24020000
MEF2A	AP1G2	0.000000	D	MEF2A	chr14:24030000
MEF2A	JPH4	0.000000	D	MEF2A	chr14:24040000
MEF2A	ARHGAP5	0.000000	D	MEF2A	chr14:32540000
MEF2A	RALGAPA1	0.000000	D	MEF2A	chr14:36270000
MEF2A	SEC23A	0.000000	D	MEF2A	chr14:39570000
MEF2A	GEMIN2	0.000000	D	MEF2A	chr14:39580000
MEF2A	TRAPPC6B	0.000000	D	MEF2A	chr14:39630000
MEF2A	FBXO33	0.000000	D	MEF2A	chr14:39900000
MEF2A	SAMD4A	0.000000	D	MEF2A	chr14:55030000
MEF2A	MPP5	0.000000	D	MEF2A	chr14:67700000
MEF2A	ATP6V1D;EIF2S1	0.000000	D	MEF2A	chr14:67820000
MEF2A	PLEK2	0.000000	D	MEF2A	chr14:67870000
MEF2A	PLEKHH1	0.000000	D	MEF2A	chr14:68000000
MEF2A	TBC1D8	0.000000	D	MEF2A	chr2:101760000
MEF2A	CREG2	0.000000	D	MEF2A	chr2:102000000
MEF2A	ROCK2	0.000000	D	MEF2A	chr2:11480000
MEF2A	E2F6	0.000000	D	MEF2A	chr2:11600000
MEF2A	DDX18	0.000000	D	MEF2A	chr2:118570000
MEF2A	CCDC93	0.000000	D	MEF2A	chr2:118770000
MEF2A	INSIG2	0.000000	D	MEF2A	chr2:118840000
MEF2A	MAP3K2	0.000000	D	MEF2A	chr2:128100000
MEF2A	IWS1	0.000000	D	MEF2A	chr2:128280000
MEF2A	MYO7B	0.000000	D	MEF2A	chr2:128290000
MEF2A	LIMS2	0.000000	D	MEF2A	chr2:128430000
MEF2A	SFT2D3	0.000000	D	MEF2A	chr2:128450000
MEF2A	WDR33	0.000000	D	MEF2A	chr2:128560000
MEF2A	SAP130	0.000000	D	MEF2A	chr2:128780000
MEF2A	UGGT1	0.000000	D	MEF2A	chr2:128840000
MEF2A	MGAT5	0.000000	D	MEF2A	chr2:135010000
MEF2A	MBD5;ORC4	0.000000	D	MEF2A	chr2:148770000
MEF2A	LYPD6B	0.000000	D	MEF2A	chr2:149890000
MEF2A	NBAS	0.000000	D	MEF2A	chr2:15700000
MEF2A	MYO3B	0.000000	D	MEF2A	chr2:171030000
MEF2A	GORASP2	0.000000	D	MEF2A	chr2:171780000
MEF2A	RAD51AP2	0.000000	D	MEF2A	chr2:17710000
MEF2A	SSFA2	0.000000	D	MEF2A	chr2:182750000
MEF2A	DUSP19	0.000000	D	MEF2A	chr2:183940000
MEF2A	BZW1	0.000000	D	MEF2A	chr2:201670000
MEF2A	CLK1	0.000000	D	MEF2A	chr2:201720000
MEF2A	NIF3L1;PPIL3	0.000000	D	MEF2A	chr2:201750000
MEF2A	ORC2	0.000000	D	MEF2A	chr2:201820000
MEF2A	FAM126B;NDUFB3	0.000000	D	MEF2A	chr2:201930000
MEF2A	CASP10	0.000000	D	MEF2A	chr2:202040000
MEF2A	CASP8	0.000000	D	MEF2A	chr2:202090000
MEF2A	STRADB;TRAK2	0.000000	D	MEF2A	chr2:202310000
MEF2A	CYP20A1	0.000000	D	MEF2A	chr2:204100000
MEF2A	ADAM23	0.000000	D	MEF2A	chr2:207300000
MEF2A	MYL1	0.000000	D	MEF2A	chr2:211170000
MEF2A	TNS1	0.000000	D	MEF2A	chr2:218800000
MEF2A	MRPL44	0.000000	D	MEF2A	chr2:224820000
MEF2A	RHBDD1	0.000000	D	MEF2A	chr2:227700000
MEF2A	COL4A3;COL4A4	0.000000	D	MEF2A	chr2:228020000
MEF2A	FBXO36;TRIP12	0.000000	D	MEF2A	chr2:230780000
MEF2A	PTMA	0.000000	D	MEF2A	chr2:232570000
MEF2A	COPS7B;PDE6D	0.000000	D	MEF2A	chr2:232640000
MEF2A	NPPC	0.000000	D	MEF2A	chr2:232790000
MEF2A	DIS3L2	0.000000	D	MEF2A	chr2:232820000
MEF2A	TIGD1	0.000000	D	MEF2A	chr2:233410000
MEF2A	EFHD1	0.000000	D	MEF2A	chr2:233470000
MEF2A	KCNJ13	0.000000	D	MEF2A	chr2:233640000
MEF2A	ACKR3	0.000000	D	MEF2A	chr2:237470000
MEF2A	COPS8	0.000000	D	MEF2A	chr2:237990000
MEF2A	GALNT14	0.000000	D	MEF2A	chr2:31360000
MEF2A	SLC8A1	0.000000	D	MEF2A	chr2:40730000
MEF2A	EPAS1	0.000000	D	MEF2A	chr2:46520000
MEF2A	ATP6V1E2;RHOQ	0.000000	D	MEF2A	chr2:46760000
MEF2A	CRIPT;PIGF	0.000000	D	MEF2A	chr2:46840000
MEF2A	SOCS5	0.000000	D	MEF2A	chr2:46920000
MEF2A	EPCAM	0.000000	D	MEF2A	chr2:47590000
MEF2A	EFEMP1	0.000000	D	MEF2A	chr2:56150000
MEF2A	CCDC85A	0.000000	D	MEF2A	chr2:56410000
MEF2A	VRK2	0.000000	D	MEF2A	chr2:58130000
MEF2A	FANCL	0.000000	D	MEF2A	chr2:58460000
MEF2A	USP34	0.000000	D	MEF2A	chr2:61690000
MEF2A	XPO1	0.000000	D	MEF2A	chr2:61760000
MEF2A	B3GNT2	0.000000	D	MEF2A	chr2:62420000
MEF2A	ACTR2	0.000000	D	MEF2A	chr2:65450000
MEF2A	DUSP11	0.000000	D	MEF2A	chr2:74000000
MEF2A	DGUOK	0.000000	D	MEF2A	chr2:74150000
MEF2A	KDM3A	0.000000	D	MEF2A	chr2:86660000
MEF2A	RNF103	0.000000	D	MEF2A	chr2:86850000
MEF2A	ASAP2	0.000000	D	MEF2A	chr2:9340000
MEF2A	CPSF3;ITGB1BP1	0.000000	D	MEF2A	chr2:9560000
MEF2A	IAH1	0.000000	D	MEF2A	chr2:9610000
MEF2A	ADAM17	0.000000	D	MEF2A	chr2:9690000
MEF2A	LMAN2L	0.000000	D	MEF2A	chr2:97400000
MEF2A	YWHAQ	0.000000	D	MEF2A	chr2:9770000
MEF2A	TAF1B	0.000000	D	MEF2A	chr2:9980000
TTC5	CCNB1IP1	0.000000	U	chr14:20770000	chr14:20800000
TTC5	PARP2	0.000000	U	chr14:20770000	chr14:20810000
TTC5	TEP1	0.000000	U	chr14:20770000	chr14:20880000
TTC5	APEX1;OSGEP;TMEM55B	0.000000	U	chr14:20770000	chr14:20920000
TTC5	ANG;RNASE4	0.000000	U	chr14:20770000	chr14:21150000
TTC5	ARHGEF40;NDRG2	0.000000	U	chr14:20770000	chr14:21530000
TTC5	CHD8	0.000000	U	chr14:20770000	chr14:21900000
TTC5	RAB2B;TOX4	0.000000	U	chr14:20770000	chr14:21940000
TTC5	SALL2	0.000000	U	chr14:20770000	chr14:22000000
TTC5	PABPN1	0.000000	U	chr14:20770000	chr14:23780000
TTC5	ZFHX2	0.000000	U	chr14:20770000	chr14:24020000
TTC5	AP1G2	0.000000	U	chr14:20770000	chr14:24030000
TTC5	ARHGAP5	0.000000	U	chr14:20770000	chr14:32540000
TTC5	RALGAPA1	0.000000	U	chr14:20770000	chr14:36270000
TTC5	SEC23A	0.000000	U	chr14:20770000	chr14:39570000
TTC5	GEMIN2	0.000000	U	chr14:20770000	chr14:39580000
TTC5	TRAPPC6B	0.000000	U	chr14:20770000	chr14:39630000
TTC5	FBXO33	0.000000	U	chr14:20770000	chr14:39900000
CCNB1IP1	PARP2	0.000000	U	chr14:20800000	chr14:20810000
CCNB1IP1	TEP1	0.000000	U	chr14:20800000	chr14:20880000
CCNB1IP1	APEX1;OSGEP;TMEM55B	0.000000	U	chr14:20800000	chr14:20920000
CCNB1IP1	ANG;RNASE4	0.000000	U	chr14:20800000	chr14:21150000
CCNB1IP1	ARHGEF40;NDRG2	0.000000	U	chr14:20800000	chr14:21530000
