Source	Target	Weight	EdgeType	SourceType	TargetType
ZSCAN4	ZNF44	0.000000	D	ZSCAN4	chr19:12400000
ZSCAN4	ZNF563	0.000000	D	ZSCAN4	chr19:12440000
ZSCAN4	ZNF442	0.000000	D	ZSCAN4	chr19:12470000
ZSCAN4	JUND	0.000000	D	ZSCAN4	chr19:18390000
ZSCAN4	LSM4	0.000000	D	ZSCAN4	chr19:18430000
ZSCAN4	PGPEP1	0.000000	D	ZSCAN4	chr19:18450000
ZSCAN4	GDF15	0.000000	D	ZSCAN4	chr19:18490000
ZSCAN4	LRRC25	0.000000	D	ZSCAN4	chr19:18500000
ZSCAN4	DOT1L	0.000000	D	ZSCAN4	chr19:2160000
ZSCAN4	PLEKHJ1;SF3A2	0.000000	D	ZSCAN4	chr19:2230000
ZSCAN4	OAZ1	0.000000	D	ZSCAN4	chr19:2260000
ZSCAN4	C19orf35	0.000000	D	ZSCAN4	chr19:2280000
ZSCAN4	LMNB2	0.000000	D	ZSCAN4	chr19:2450000
ZSCAN4	FBXO27	0.000000	D	ZSCAN4	chr19:39520000
ZSCAN4	SLC1A5	0.000000	D	ZSCAN4	chr19:47290000
CREB1	DNAJB1;TECR	0.000000	D	CREB1	chr19:14640000
CREB1	JUND	0.000000	D	CREB1	chr19:18390000
CREB1	LSM4	0.000000	D	CREB1	chr19:18430000
CREB1	PGPEP1	0.000000	D	CREB1	chr19:18450000
CREB1	GDF15	0.000000	D	CREB1	chr19:18490000
CREB1	LRRC25	0.000000	D	CREB1	chr19:18500000
CREB1	DOT1L	0.000000	D	CREB1	chr19:2160000
CREB1	PLEKHJ1;SF3A2	0.000000	D	CREB1	chr19:2230000
CREB1	OAZ1	0.000000	D	CREB1	chr19:2260000
CREB1	C19orf35	0.000000	D	CREB1	chr19:2280000
CREB1	LMNB2	0.000000	D	CREB1	chr19:2450000
CREB1	NFKBIB;SIRT2	0.000000	D	CREB1	chr19:39390000
CREB1	KLK4	0.000000	D	CREB1	chr19:51410000
CREB1	CTU1	0.000000	D	CREB1	chr19:51610000
ITGB2	ZNF44	0.000000	D	ITGB2	chr19:12400000
ITGB2	ZNF563	0.000000	D	ITGB2	chr19:12440000
ITGB2	ZNF442	0.000000	D	ITGB2	chr19:12470000
ITGB2	DNAJB1;TECR	0.000000	D	ITGB2	chr19:14640000
ITGB2	JUND	0.000000	D	ITGB2	chr19:18390000
ITGB2	LSM4	0.000000	D	ITGB2	chr19:18430000
ITGB2	PGPEP1	0.000000	D	ITGB2	chr19:18450000
ITGB2	GDF15	0.000000	D	ITGB2	chr19:18490000
ITGB2	LRRC25	0.000000	D	ITGB2	chr19:18500000
ITGB2	DOT1L	0.000000	D	ITGB2	chr19:2160000
ITGB2	PLEKHJ1;SF3A2	0.000000	D	ITGB2	chr19:2230000
ITGB2	OAZ1	0.000000	D	ITGB2	chr19:2260000
ITGB2	C19orf35	0.000000	D	ITGB2	chr19:2280000
ITGB2	LMNB2	0.000000	D	ITGB2	chr19:2450000
ITGB2	ACTN4	0.000000	D	ITGB2	chr19:39130000
ITGB2	ECH1	0.000000	D	ITGB2	chr19:39320000
ITGB2	HNRNPL	0.000000	D	ITGB2	chr19:39340000
ITGB2	RINL	0.000000	D	ITGB2	chr19:39360000
ITGB2	NFKBIB;SIRT2	0.000000	D	ITGB2	chr19:39390000
ITGB2	FBXO27	0.000000	D	ITGB2	chr19:39520000
ITGB2	SLC1A5	0.000000	D	ITGB2	chr19:47290000
ITGB2	KLK4	0.000000	D	ITGB2	chr19:51410000
ITGB2	CTU1	0.000000	D	ITGB2	chr19:51610000
RFX1	ZNF44	0.000000	D	RFX1	chr19:12400000
RFX1	ZNF563	0.000000	D	RFX1	chr19:12440000
RFX1	ZNF442	0.000000	D	RFX1	chr19:12470000
RFX1	DNAJB1;TECR	0.000000	D	RFX1	chr19:14640000
RFX1	JUND	0.000000	D	RFX1	chr19:18390000
RFX1	LSM4	0.000000	D	RFX1	chr19:18430000
RFX1	PGPEP1	0.000000	D	RFX1	chr19:18450000
RFX1	GDF15	0.000000	D	RFX1	chr19:18490000
RFX1	LRRC25	0.000000	D	RFX1	chr19:18500000
RFX1	DOT1L	0.000000	D	RFX1	chr19:2160000
RFX1	PLEKHJ1;SF3A2	0.000000	D	RFX1	chr19:2230000
RFX1	OAZ1	0.000000	D	RFX1	chr19:2260000
