Source	Target	Weight	EdgeType	SourceType	TargetType
CREB1	CNN2;TMEM259	0.000000	D	CREB1	chr19:1020000
CREB1	ABCA7	0.000000	D	CREB1	chr19:1040000
CREB1	HMHA1	0.000000	D	CREB1	chr19:1060000
CREB1	POLR2E	0.000000	D	CREB1	chr19:1090000
CREB1	GPX4	0.000000	D	CREB1	chr19:1100000
CREB1	SBNO2	0.000000	D	CREB1	chr19:1170000
CREB1	TPGS1	0.000000	D	CREB1	chr19:500000
CREB1	CDC34	0.000000	D	CREB1	chr19:530000
CREB1	GZMM	0.000000	D	CREB1	chr19:540000
CREB1	BSG	0.000000	D	CREB1	chr19:570000
CREB1	POLRMT	0.000000	D	CREB1	chr19:630000
CREB1	RNF126	0.000000	D	CREB1	chr19:660000
CREB1	FSTL3	0.000000	D	CREB1	chr19:670000
CREB1	PALM	0.000000	D	CREB1	chr19:700000
CREB1	PTBP1	0.000000	D	CREB1	chr19:790000
CREB1	MED16	0.000000	D	CREB1	chr19:890000
CREB1	KISS1R;R3HDM4	0.000000	D	CREB1	chr19:910000
CREB1	ARID3A	0.000000	D	CREB1	chr19:920000
ITGB2	CNN2;TMEM259	0.000000	D	ITGB2	chr19:1020000
ITGB2	ABCA7	0.000000	D	ITGB2	chr19:1040000
ITGB2	HMHA1	0.000000	D	ITGB2	chr19:1060000
ITGB2	POLR2E	0.000000	D	ITGB2	chr19:1090000
ITGB2	GPX4	0.000000	D	ITGB2	chr19:1100000
ITGB2	SBNO2	0.000000	D	ITGB2	chr19:1170000
ITGB2	TPGS1	0.000000	D	ITGB2	chr19:500000
ITGB2	CDC34	0.000000	D	ITGB2	chr19:530000
ITGB2	GZMM	0.000000	D	ITGB2	chr19:540000
ITGB2	BSG	0.000000	D	ITGB2	chr19:570000
ITGB2	POLRMT	0.000000	D	ITGB2	chr19:630000
ITGB2	RNF126	0.000000	D	ITGB2	chr19:660000
ITGB2	FSTL3	0.000000	D	ITGB2	chr19:670000
ITGB2	PALM	0.000000	D	ITGB2	chr19:700000
ITGB2	PTBP1	0.000000	D	ITGB2	chr19:790000
ITGB2	MED16	0.000000	D	ITGB2	chr19:890000
ITGB2	KISS1R;R3HDM4	0.000000	D	ITGB2	chr19:910000
ITGB2	ARID3A	0.000000	D	ITGB2	chr19:920000
DLX3	CNN2;TMEM259	0.000000	D	DLX3	chr19:1020000
DLX3	ABCA7	0.000000	D	DLX3	chr19:1040000
DLX3	HMHA1	0.000000	D	DLX3	chr19:1060000
DLX3	POLR2E	0.000000	D	DLX3	chr19:1090000
DLX3	GPX4	0.000000	D	DLX3	chr19:1100000
DLX3	SBNO2	0.000000	D	DLX3	chr19:1170000
DLX3	TPGS1	0.000000	D	DLX3	chr19:500000
DLX3	CDC34	0.000000	D	DLX3	chr19:530000
DLX3	GZMM	0.000000	D	DLX3	chr19:540000
DLX3	BSG	0.000000	D	DLX3	chr19:570000
DLX3	POLRMT	0.000000	D	DLX3	chr19:630000
DLX3	RNF126	0.000000	D	DLX3	chr19:660000
DLX3	FSTL3	0.000000	D	DLX3	chr19:670000
DLX3	PALM	0.000000	D	DLX3	chr19:700000
DLX3	PTBP1	0.000000	D	DLX3	chr19:790000
DLX3	MED16	0.000000	D	DLX3	chr19:890000
DLX3	KISS1R;R3HDM4	0.000000	D	DLX3	chr19:910000
DLX3	ARID3A	0.000000	D	DLX3	chr19:920000
RFX1	CNN2;TMEM259	0.000000	D	RFX1	chr19:1020000
RFX1	ABCA7	0.000000	D	RFX1	chr19:1040000
RFX1	HMHA1	0.000000	D	RFX1	chr19:1060000
RFX1	POLR2E	0.000000	D	RFX1	chr19:1090000
RFX1	GPX4	0.000000	D	RFX1	chr19:1100000
RFX1	SBNO2	0.000000	D	RFX1	chr19:1170000
RFX1	TPGS1	0.000000	D	RFX1	chr19:500000
RFX1	CDC34	0.000000	D	RFX1	chr19:530000
RFX1	GZMM	0.000000	D	RFX1	chr19:540000
RFX1	BSG	0.000000	D	RFX1	chr19:570000
RFX1	POLRMT	0.000000	D	RFX1	chr19:630000
RFX1	RNF126	0.000000	D	RFX1	chr19:660000
