Source	Target	Weight	EdgeType	SourceType	TargetType
LHX5	SSRP1	0.000000	D	LHX5	chr11:57100000
LHX5	RTN4RL2	0.000000	D	LHX5	chr11:57220000
LHX5	SLC43A1	0.000000	D	LHX5	chr11:57280000
LHX5	UBE2L6	0.000000	D	LHX5	chr11:57330000
LHX5	YPEL4	0.000000	D	LHX5	chr11:57410000
LHX5	CLP1	0.000000	D	LHX5	chr11:57420000
LHX5	ZDHHC5	0.000000	D	LHX5	chr11:57430000
LHX5	MED19;TMX2	0.000000	D	LHX5	chr11:57470000
LHX5	CTNND1	0.000000	D	LHX5	chr11:57520000
LHX5	CEP57;FAM76B	0.000000	D	LHX5	chr11:95520000
LHX5	MTMR2	0.000000	D	LHX5	chr11:95650000
NFIL3	SSRP1	0.000000	D	NFIL3	chr11:57100000
NFIL3	RTN4RL2	0.000000	D	NFIL3	chr11:57220000
NFIL3	SLC43A1	0.000000	D	NFIL3	chr11:57280000
NFIL3	UBE2L6	0.000000	D	NFIL3	chr11:57330000
NFIL3	YPEL4	0.000000	D	NFIL3	chr11:57410000
NFIL3	CLP1	0.000000	D	NFIL3	chr11:57420000
NFIL3	ZDHHC5	0.000000	D	NFIL3	chr11:57430000
NFIL3	MED19;TMX2	0.000000	D	NFIL3	chr11:57470000
NFIL3	CTNND1	0.000000	D	NFIL3	chr11:57520000
NFIL3	CEP57;FAM76B	0.000000	D	NFIL3	chr11:95520000
NFIL3	MTMR2	0.000000	D	NFIL3	chr11:95650000
NFIL3	CCDC82;JRKL	0.000000	D	NFIL3	chr11:96120000
FOXD2	SSRP1	0.000000	D	FOXD2	chr11:57100000
FOXD2	RTN4RL2	0.000000	D	FOXD2	chr11:57220000
FOXD2	SLC43A1	0.000000	D	FOXD2	chr11:57280000
FOXD2	UBE2L6	0.000000	D	FOXD2	chr11:57330000
FOXD2	YPEL4	0.000000	D	FOXD2	chr11:57410000
FOXD2	CLP1	0.000000	D	FOXD2	chr11:57420000
FOXD2	ZDHHC5	0.000000	D	FOXD2	chr11:57430000
FOXD2	MED19;TMX2	0.000000	D	FOXD2	chr11:57470000
FOXD2	CTNND1	0.000000	D	FOXD2	chr11:57520000
FOXD2	CEP57;FAM76B	0.000000	D	FOXD2	chr11:95520000
FOXD2	MTMR2	0.000000	D	FOXD2	chr11:95650000
FOXD2	CCDC82;JRKL	0.000000	D	FOXD2	chr11:96120000
HOXA7	SSRP1	0.000000	D	HOXA7	chr11:57100000
HOXA7	RTN4RL2	0.000000	D	HOXA7	chr11:57220000
HOXA7	SLC43A1	0.000000	D	HOXA7	chr11:57280000
HOXA7	UBE2L6	0.000000	D	HOXA7	chr11:57330000
HOXA7	YPEL4	0.000000	D	HOXA7	chr11:57410000
HOXA7	CLP1	0.000000	D	HOXA7	chr11:57420000
HOXA7	ZDHHC5	0.000000	D	HOXA7	chr11:57430000
HOXA7	MED19;TMX2	0.000000	D	HOXA7	chr11:57470000
HOXA7	CTNND1	0.000000	D	HOXA7	chr11:57520000
LHX1	SSRP1	0.000000	D	LHX1	chr11:57100000
LHX1	RTN4RL2	0.000000	D	LHX1	chr11:57220000
LHX1	SLC43A1	0.000000	D	LHX1	chr11:57280000
