Source	Target	Weight	EdgeType	SourceType	TargetType
TEAD4	RAB34	0.000000	D	TEAD4	chr17:27040000
TEAD4	C17orf49;RNASEK	0.000000	D	TEAD4	chr17:6910000
TEAD4	BCL6B	0.000000	D	TEAD4	chr17:6920000
TEAD4	SLC16A13	0.000000	D	TEAD4	chr17:6930000
TEAD4	SLC16A11	0.000000	D	TEAD4	chr17:6940000
TEAD4	ACADVL;DLG4	0.000000	D	TEAD4	chr17:7120000
TEAD4	DVL2	0.000000	D	TEAD4	chr17:7130000
TEAD4	GABARAP;PHF23	0.000000	D	TEAD4	chr17:7140000
TEAD4	CTDNEP1;ELP5	0.000000	D	TEAD4	chr17:7150000
TEAD4	SLC2A4	0.000000	D	TEAD4	chr17:7180000
TEAD4	EIF5A;GPS2	0.000000	D	TEAD4	chr17:7210000
TEAD4	ACAP1;NEURL4	0.000000	D	TEAD4	chr17:7230000
TEAD4	TMEM256;TMEM256-PLSCR3	0.000000	D	TEAD4	chr17:7300000
TEAD4	CHRNB1;FGF11	0.000000	D	TEAD4	chr17:7340000
TEAD4	TNFSF12;TNFSF12-TNFSF13	0.000000	D	TEAD4	chr17:7450000
TEAD4	SENP3;TNFSF13	0.000000	D	TEAD4	chr17:7460000
TEAD4	EIF4A1	0.000000	D	TEAD4	chr17:7470000
TEAD4	CD68;MPDU1	0.000000	D	TEAD4	chr17:7480000
TEAD4	FXR2;SHBG	0.000000	D	TEAD4	chr17:7510000
TEAD4	SAT2	0.000000	D	TEAD4	chr17:7530000
TEAD4	TP53	0.000000	D	TEAD4	chr17:7590000
GZF1	RAB34	0.000000	D	GZF1	chr17:27040000
GZF1	C17orf49;RNASEK	0.000000	D	GZF1	chr17:6910000
GZF1	BCL6B	0.000000	D	GZF1	chr17:6920000
GZF1	SLC16A13	0.000000	D	GZF1	chr17:6930000
GZF1	SLC16A11	0.000000	D	GZF1	chr17:6940000
GZF1	ACADVL;DLG4	0.000000	D	GZF1	chr17:7120000
GZF1	DVL2	0.000000	D	GZF1	chr17:7130000
GZF1	GABARAP;PHF23	0.000000	D	GZF1	chr17:7140000
GZF1	CTDNEP1;ELP5	0.000000	D	GZF1	chr17:7150000
GZF1	SLC2A4	0.000000	D	GZF1	chr17:7180000
GZF1	EIF5A;GPS2	0.000000	D	GZF1	chr17:7210000
GZF1	ACAP1;NEURL4	0.000000	D	GZF1	chr17:7230000
GZF1	TMEM256;TMEM256-PLSCR3	0.000000	D	GZF1	chr17:7300000
GZF1	CHRNB1;FGF11	0.000000	D	GZF1	chr17:7340000
GZF1	TNFSF12;TNFSF12-TNFSF13	0.000000	D	GZF1	chr17:7450000
GZF1	SENP3;TNFSF13	0.000000	D	GZF1	chr17:7460000
GZF1	EIF4A1	0.000000	D	GZF1	chr17:7470000
GZF1	CD68;MPDU1	0.000000	D	GZF1	chr17:7480000
GZF1	FXR2;SHBG	0.000000	D	GZF1	chr17:7510000
GZF1	SAT2	0.000000	D	GZF1	chr17:7530000
GZF1	TP53	0.000000	D	GZF1	chr17:7590000
RAB34	BCL6B	0.000000	U	chr17:27040000	chr17:6920000
RAB34	SLC16A13	0.000000	U	chr17:27040000	chr17:6930000
RAB34	SLC16A11	0.000000	U	chr17:27040000	chr17:6940000
RAB34	ACADVL;DLG4	0.000000	U	chr17:27040000	chr17:7120000
RAB34	DVL2	0.000000	U	chr17:27040000	chr17:7130000
RAB34	GABARAP;PHF23	0.000000	U	chr17:27040000	chr17:7140000
RAB34	CTDNEP1;ELP5	0.000000	U	chr17:27040000	chr17:7150000
RAB34	SLC2A4	0.000000	U	chr17:27040000	chr17:7180000
RAB34	EIF5A;GPS2	0.000000	U	chr17:27040000	chr17:7210000
RAB34	ACAP1;NEURL4	0.000000	U	chr17:27040000	chr17:7230000
RAB34	TMEM256;TMEM256-PLSCR3	0.000000	U	chr17:27040000	chr17:7300000
RAB34	CHRNB1;FGF11	0.000000	U	chr17:27040000	chr17:7340000
RAB34	TNFSF12;TNFSF12-TNFSF13	0.000000	U	chr17:27040000	chr17:7450000
RAB34	SENP3;TNFSF13	0.000000	U	chr17:27040000	chr17:7460000
RAB34	EIF4A1	0.000000	U	chr17:27040000	chr17:7470000
RAB34	CD68;MPDU1	0.000000	U	chr17:27040000	chr17:7480000
RAB34	FXR2;SHBG	0.000000	U	chr17:27040000	chr17:7510000
RAB34	SAT2	0.000000	U	chr17:27040000	chr17:7530000
RAB34	TP53	0.000000	U	chr17:27040000	chr17:7590000
C17orf49;RNASEK	BCL6B	0.000000	U	chr17:6910000	chr17:6920000
C17orf49;RNASEK	SLC16A13	0.000000	U	chr17:6910000	chr17:6930000
C17orf49;RNASEK	SLC16A11	0.000000	U	chr17:6910000	chr17:6940000
C17orf49;RNASEK	ACADVL;DLG4	0.000000	U	chr17:6910000	chr17:7120000
C17orf49;RNASEK	DVL2	0.000000	U	chr17:6910000	chr17:7130000
C17orf49;RNASEK	GABARAP;PHF23	0.000000	U	chr17:6910000	chr17:7140000
C17orf49;RNASEK	CTDNEP1;ELP5	0.000000	U	chr17:6910000	chr17:7150000
C17orf49;RNASEK	EIF5A;GPS2	0.000000	U	chr17:6910000	chr17:7210000
C17orf49;RNASEK	EIF4A1	0.000000	U	chr17:6910000	chr17:7470000
C17orf49;RNASEK	CD68;MPDU1	0.000000	U	chr17:6910000	chr17:7480000
C17orf49;RNASEK	FXR2;SHBG	0.000000	U	chr17:6910000	chr17:7510000
C17orf49;RNASEK	SAT2	0.000000	U	chr17:6910000	chr17:7530000
C17orf49;RNASEK	TP53	0.000000	U	chr17:6910000	chr17:7590000
BCL6B	SLC16A13	0.000000	U	chr17:6920000	chr17:6930000
BCL6B	SLC16A11	0.000000	U	chr17:6920000	chr17:6940000
BCL6B	ACADVL;DLG4	0.000000	U	chr17:6920000	chr17:7120000
BCL6B	DVL2	0.000000	U	chr17:6920000	chr17:7130000
BCL6B	GABARAP;PHF23	0.000000	U	chr17:6920000	chr17:7140000
BCL6B	CTDNEP1;ELP5	0.000000	U	chr17:6920000	chr17:7150000
BCL6B	SLC2A4	0.000000	U	chr17:6920000	chr17:7180000
BCL6B	EIF5A;GPS2	0.000000	U	chr17:6920000	chr17:7210000
BCL6B	ACAP1;NEURL4	0.000000	U	chr17:6920000	chr17:7230000
BCL6B	CHRNB1;FGF11	0.000000	U	chr17:6920000	chr17:7340000
BCL6B	TNFSF12;TNFSF12-TNFSF13	0.000000	U	chr17:6920000	chr17:7450000
BCL6B	SENP3;TNFSF13	0.000000	U	chr17:6920000	chr17:7460000
BCL6B	EIF4A1	0.000000	U	chr17:6920000	chr17:7470000
BCL6B	CD68;MPDU1	0.000000	U	chr17:6920000	chr17:7480000
BCL6B	FXR2;SHBG	0.000000	U	chr17:6920000	chr17:7510000
SLC16A13	SLC16A11	0.000000	U	chr17:6930000	chr17:6940000
SLC16A13	ACADVL;DLG4	0.000000	U	chr17:6930000	chr17:7120000
SLC16A13	DVL2	0.000000	U	chr17:6930000	chr17:7130000
SLC16A13	GABARAP;PHF23	0.000000	U	chr17:6930000	chr17:7140000
SLC16A13	CTDNEP1;ELP5	0.000000	U	chr17:6930000	chr17:7150000
SLC16A13	SLC2A4	0.000000	U	chr17:6930000	chr17:7180000
SLC16A13	EIF5A;GPS2	0.000000	U	chr17:6930000	chr17:7210000
SLC16A13	ACAP1;NEURL4	0.000000	U	chr17:6930000	chr17:7230000
SLC16A13	TMEM256;TMEM256-PLSCR3	0.000000	U	chr17:6930000	chr17:7300000
SLC16A13	CHRNB1;FGF11	0.000000	U	chr17:6930000	chr17:7340000
SLC16A13	TNFSF12;TNFSF12-TNFSF13	0.000000	U	chr17:6930000	chr17:7450000
SLC16A13	SENP3;TNFSF13	0.000000	U	chr17:6930000	chr17:7460000
SLC16A13	EIF4A1	0.000000	U	chr17:6930000	chr17:7470000
SLC16A13	CD68;MPDU1	0.000000	U	chr17:6930000	chr17:7480000
SLC16A13	FXR2;SHBG	0.000000	U	chr17:6930000	chr17:7510000
SLC16A13	SAT2	0.000000	U	chr17:6930000	chr17:7530000
SLC16A13	TP53	0.000000	U	chr17:6930000	chr17:7590000
SLC16A11	ACADVL;DLG4	0.000000	U	chr17:6940000	chr17:7120000
SLC16A11	DVL2	0.000000	U	chr17:6940000	chr17:7130000
SLC16A11	GABARAP;PHF23	0.000000	U	chr17:6940000	chr17:7140000
SLC16A11	CTDNEP1;ELP5	0.000000	U	chr17:6940000	chr17:7150000
SLC16A11	SLC2A4	0.000000	U	chr17:6940000	chr17:7180000
SLC16A11	EIF5A;GPS2	0.000000	U	chr17:6940000	chr17:7210000
SLC16A11	ACAP1;NEURL4	0.000000	U	chr17:6940000	chr17:7230000
SLC16A11	TMEM256;TMEM256-PLSCR3	0.000000	U	chr17:6940000	chr17:7300000
SLC16A11	CHRNB1;FGF11	0.000000	U	chr17:6940000	chr17:7340000
SLC16A11	TNFSF12;TNFSF12-TNFSF13	0.000000	U	chr17:6940000	chr17:7450000
SLC16A11	SENP3;TNFSF13	0.000000	U	chr17:6940000	chr17:7460000
SLC16A11	EIF4A1	0.000000	U	chr17:6940000	chr17:7470000
SLC16A11	CD68;MPDU1	0.000000	U	chr17:6940000	chr17:7480000
SLC16A11	FXR2;SHBG	0.000000	U	chr17:6940000	chr17:7510000
SLC16A11	SAT2	0.000000	U	chr17:6940000	chr17:7530000
SLC16A11	TP53	0.000000	U	chr17:6940000	chr17:7590000
ACADVL;DLG4	DVL2	0.000000	U	chr17:7120000	chr17:7130000
ACADVL;DLG4	GABARAP;PHF23	0.000000	U	chr17:7120000	chr17:7140000
