Source	Target	Weight	EdgeType	SourceType	TargetType
GMEB2	LPAR1	0.000000	D	GMEB2	chr9:113800000
GMEB2	FAM78A	0.000000	D	GMEB2	chr9:134150000
GMEB2	PRRC2B	0.000000	D	GMEB2	chr9:134300000
GMEB2	POMT1	0.000000	D	GMEB2	chr9:134370000
GMEB2	UCK1	0.000000	D	GMEB2	chr9:134400000
GMEB2	RAPGEF1	0.000000	D	GMEB2	chr9:134610000
GMEB2	MED27	0.000000	D	GMEB2	chr9:134950000
GMEB2	TOPORS	0.000000	D	GMEB2	chr9:32550000
DMRT3	ALG2;SEC61B	0.000000	D	DMRT3	chr9:101980000
DMRT3	NR4A3	0.000000	D	DMRT3	chr9:102580000
DMRT3	FAM78A	0.000000	D	DMRT3	chr9:134150000
DMRT3	PRRC2B	0.000000	D	DMRT3	chr9:134300000
DMRT3	POMT1	0.000000	D	DMRT3	chr9:134370000
DMRT3	UCK1	0.000000	D	DMRT3	chr9:134400000
DMRT3	RAPGEF1	0.000000	D	DMRT3	chr9:134610000
DMRT3	C9orf3	0.000000	D	DMRT3	chr9:97480000
TBX1	LPAR1	0.000000	D	TBX1	chr9:113800000
TBX1	FAM78A	0.000000	D	TBX1	chr9:134150000
TBX1	PRRC2B	0.000000	D	TBX1	chr9:134300000
TBX1	POMT1	0.000000	D	TBX1	chr9:134370000
TBX1	UCK1	0.000000	D	TBX1	chr9:134400000
TBX1	RAPGEF1	0.000000	D	TBX1	chr9:134610000
TBX1	MED27	0.000000	D	TBX1	chr9:134950000
TBX1	TOPORS	0.000000	D	TBX1	chr9:32550000
SPDEF	ALG2;SEC61B	0.000000	D	SPDEF	chr9:101980000
SPDEF	NR4A3	0.000000	D	SPDEF	chr9:102580000
SPDEF	FAM78A	0.000000	D	SPDEF	chr9:134150000
SPDEF	PRRC2B	0.000000	D	SPDEF	chr9:134300000
SPDEF	POMT1	0.000000	D	SPDEF	chr9:134370000
SPDEF	UCK1	0.000000	D	SPDEF	chr9:134400000
SPDEF	RAPGEF1	0.000000	D	SPDEF	chr9:134610000
SPDEF	MED27	0.000000	D	SPDEF	chr9:134950000
SPDEF	ZNF782	0.000000	D	SPDEF	chr9:99610000
SOX14	FAM78A	0.000000	D	SOX14	chr9:134150000
SOX14	PRRC2B	0.000000	D	SOX14	chr9:134300000
SOX14	POMT1	0.000000	D	SOX14	chr9:134370000
SOX14	UCK1	0.000000	D	SOX14	chr9:134400000
SOX14	RAPGEF1	0.000000	D	SOX14	chr9:134610000
SOX14	MED27	0.000000	D	SOX14	chr9:134950000
SOX14	TOPORS	0.000000	D	SOX14	chr9:32550000
DMRTA2	ALG2;SEC61B	0.000000	D	DMRTA2	chr9:101980000
DMRTA2	FAM78A	0.000000	D	DMRTA2	chr9:134150000
DMRTA2	PRRC2B	0.000000	D	DMRTA2	chr9:134300000
DMRTA2	POMT1	0.000000	D	DMRTA2	chr9:134370000
DMRTA2	UCK1	0.000000	D	DMRTA2	chr9:134400000
DMRTA2	RAPGEF1	0.000000	D	DMRTA2	chr9:134610000
DMRTA2	TOPORS	0.000000	D	DMRTA2	chr9:32550000
DMRTA2	C9orf3	0.000000	D	DMRTA2	chr9:97480000
DMRTA2	ZNF782	0.000000	D	DMRTA2	chr9:99610000
GATA6	FAM78A	0.000000	D	GATA6	chr9:134150000
GATA6	PRRC2B	0.000000	D	GATA6	chr9:134300000
GATA6	POMT1	0.000000	D	GATA6	chr9:134370000
GATA6	UCK1	0.000000	D	GATA6	chr9:134400000
GATA6	RAPGEF1	0.000000	D	GATA6	chr9:134610000
GATA6	MED27	0.000000	D	GATA6	chr9:134950000
TEF	FAM78A	0.000000	D	TEF	chr9:134150000
TEF	PRRC2B	0.000000	D	TEF	chr9:134300000
TEF	POMT1	0.000000	D	TEF	chr9:134370000
TEF	UCK1	0.000000	D	TEF	chr9:134400000
TEF	RAPGEF1	0.000000	D	TEF	chr9:134610000
TEF	MED27	0.000000	D	TEF	chr9:134950000
TEF	TOPORS	0.000000	D	TEF	chr9:32550000
POU4F1	FAM78A	0.000000	D	POU4F1	chr9:134150000
POU4F1	PRRC2B	0.000000	D	POU4F1	chr9:134300000
POU4F1	POMT1	0.000000	D	POU4F1	chr9:134370000
POU4F1	UCK1	0.000000	D	POU4F1	chr9:134400000
POU4F1	RAPGEF1	0.000000	D	POU4F1	chr9:134610000
POU4F1	MED27	0.000000	D	POU4F1	chr9:134950000
POU4F1	TOPORS	0.000000	D	POU4F1	chr9:32550000
POU4F1	ZNF782	0.000000	D	POU4F1	chr9:99610000
ALG2;SEC61B	NR4A3	0.000000	U	chr9:101980000	chr9:102580000
ALG2;SEC61B	POMT1	0.000000	U	chr9:101980000	chr9:134370000
ALG2;SEC61B	UCK1	0.000000	U	chr9:101980000	chr9:134400000
ALG2;SEC61B	MED27	0.000000	U	chr9:101980000	chr9:134950000
ALG2;SEC61B	TOPORS	0.000000	U	chr9:101980000	chr9:32550000
ALG2;SEC61B	ZNF782	0.000000	U	chr9:101980000	chr9:99610000
