Source	Target	Weight	EdgeType	SourceType	TargetType
NR2C2	DRG2	0.000000	D	NR2C2	chr17:17990000
NR2C2	ARHGAP23	0.000000	D	NR2C2	chr17:36580000
NR2C2	SRCIN1	0.000000	D	NR2C2	chr17:36760000
NR2C2	C17orf96	0.000000	D	NR2C2	chr17:36830000
NR2C2	MLLT6	0.000000	D	NR2C2	chr17:36860000
NR2C2	CISD3	0.000000	D	NR2C2	chr17:36880000
NR2C2	PCGF2;PSMB3	0.000000	D	NR2C2	chr17:36900000
NR2C2	PIP4K2B	0.000000	D	NR2C2	chr17:36950000
NR2C2	CWC25	0.000000	D	NR2C2	chr17:36980000
NR2C2	RPL23	0.000000	D	NR2C2	chr17:37010000
NR2C2	PLXDC1	0.000000	D	NR2C2	chr17:37300000
NR2C2	MIEN1	0.000000	D	NR2C2	chr17:37880000
NR2C2	GRB7	0.000000	D	NR2C2	chr17:37890000
NR2C2	HOXB6;HOXB7	0.000000	D	NR2C2	chr17:46680000
NR2C2	CALCOCO2	0.000000	D	NR2C2	chr17:46900000
NR2C2	ATP5G1	0.000000	D	NR2C2	chr17:46970000
NR2C2	SNF8	0.000000	D	NR2C2	chr17:47020000
NR2C2	IGF2BP1	0.000000	D	NR2C2	chr17:47070000
NR2C2	ABI3;GNGT2	0.000000	D	NR2C2	chr17:47280000
NR2C2	CAMTA2	0.000000	D	NR2C2	chr17:4890000
NR2C2	INCA1;KIF1C	0.000000	D	NR2C2	chr17:4900000
NR2C2	ZNF232	0.000000	D	NR2C2	chr17:5020000
NR2C2	RABEP1	0.000000	D	NR2C2	chr17:5180000
NR2C2	C17orf100;MED31	0.000000	D	NR2C2	chr17:6550000
NR2C2	XAF1	0.000000	D	NR2C2	chr17:6650000
NR2C2	RPL38	0.000000	D	NR2C2	chr17:72190000
NR2C2	TTYH2	0.000000	D	NR2C2	chr17:72200000
NR2C2	CD300A	0.000000	D	NR2C2	chr17:72460000
NR2C2	CD300LB	0.000000	D	NR2C2	chr17:72520000
NR2C2	CD300C	0.000000	D	NR2C2	chr17:72540000
NR2C2	RAB37	0.000000	D	NR2C2	chr17:72660000
NR2C2	SLC9A3R1	0.000000	D	NR2C2	chr17:72740000
NR2C2	NAT9;TMEM104	0.000000	D	NR2C2	chr17:72770000
NR2C2	FDXR	0.000000	D	NR2C2	chr17:72860000
NR2C2	SEPT9	0.000000	D	NR2C2	chr17:75270000
NR2C2	RPTOR	0.000000	D	NR2C2	chr17:78510000
NR2C2	CHMP6	0.000000	D	NR2C2	chr17:78960000
NR2C2	BAIAP2	0.000000	D	NR2C2	chr17:79000000
NR2C2	C17orf89;ENTHD2	0.000000	D	NR2C2	chr17:79210000
RXRB	DRG2	0.000000	D	RXRB	chr17:17990000
RXRB	ARHGAP23	0.000000	D	RXRB	chr17:36580000
RXRB	SRCIN1	0.000000	D	RXRB	chr17:36760000
RXRB	C17orf96	0.000000	D	RXRB	chr17:36830000
RXRB	MLLT6	0.000000	D	RXRB	chr17:36860000
RXRB	CISD3	0.000000	D	RXRB	chr17:36880000
RXRB	PCGF2;PSMB3	0.000000	D	RXRB	chr17:36900000
RXRB	PIP4K2B	0.000000	D	RXRB	chr17:36950000
RXRB	CWC25	0.000000	D	RXRB	chr17:36980000
RXRB	RPL23	0.000000	D	RXRB	chr17:37010000
RXRB	PLXDC1	0.000000	D	RXRB	chr17:37300000
RXRB	MIEN1	0.000000	D	RXRB	chr17:37880000
RXRB	GRB7	0.000000	D	RXRB	chr17:37890000
RXRB	HOXB6;HOXB7	0.000000	D	RXRB	chr17:46680000
RXRB	CALCOCO2	0.000000	D	RXRB	chr17:46900000
RXRB	ATP5G1	0.000000	D	RXRB	chr17:46970000
RXRB	SNF8	0.000000	D	RXRB	chr17:47020000
RXRB	IGF2BP1	0.000000	D	RXRB	chr17:47070000
RXRB	ABI3;GNGT2	0.000000	D	RXRB	chr17:47280000
RXRB	CAMTA2	0.000000	D	RXRB	chr17:4890000
RXRB	INCA1;KIF1C	0.000000	D	RXRB	chr17:4900000
RXRB	ZNF232	0.000000	D	RXRB	chr17:5020000
RXRB	RABEP1	0.000000	D	RXRB	chr17:5180000
RXRB	C17orf100;MED31	0.000000	D	RXRB	chr17:6550000
RXRB	XAF1	0.000000	D	RXRB	chr17:6650000
RXRB	RPL38	0.000000	D	RXRB	chr17:72190000
RXRB	TTYH2	0.000000	D	RXRB	chr17:72200000
RXRB	CD300A	0.000000	D	RXRB	chr17:72460000
RXRB	CD300LB	0.000000	D	RXRB	chr17:72520000
RXRB	CD300C	0.000000	D	RXRB	chr17:72540000
RXRB	RAB37	0.000000	D	RXRB	chr17:72660000
RXRB	SLC9A3R1	0.000000	D	RXRB	chr17:72740000
RXRB	NAT9;TMEM104	0.000000	D	RXRB	chr17:72770000
RXRB	FDXR	0.000000	D	RXRB	chr17:72860000
RXRB	SEPT9	0.000000	D	RXRB	chr17:75270000
RXRB	RPTOR	0.000000	D	RXRB	chr17:78510000
RXRB	CHMP6	0.000000	D	RXRB	chr17:78960000
RXRB	BAIAP2	0.000000	D	RXRB	chr17:79000000
RXRB	C17orf89;ENTHD2	0.000000	D	RXRB	chr17:79210000
DRG2	ARHGAP23	0.000000	U	chr17:17990000	chr17:36580000
DRG2	C17orf96	0.000000	U	chr17:17990000	chr17:36830000
DRG2	CISD3	0.000000	U	chr17:17990000	chr17:36880000
DRG2	PCGF2;PSMB3	0.000000	U	chr17:17990000	chr17:36900000
DRG2	PIP4K2B	0.000000	U	chr17:17990000	chr17:36950000
DRG2	CWC25	0.000000	U	chr17:17990000	chr17:36980000
DRG2	MIEN1	0.000000	U	chr17:17990000	chr17:37880000
DRG2	GRB7	0.000000	U	chr17:17990000	chr17:37890000
DRG2	HOXB6;HOXB7	0.000000	U	chr17:17990000	chr17:46680000
DRG2	CALCOCO2	0.000000	U	chr17:17990000	chr17:46900000
DRG2	ATP5G1	0.000000	U	chr17:17990000	chr17:46970000
DRG2	SNF8	0.000000	U	chr17:17990000	chr17:47020000
DRG2	ABI3;GNGT2	0.000000	U	chr17:17990000	chr17:47280000
DRG2	INCA1;KIF1C	0.000000	U	chr17:17990000	chr17:4900000
DRG2	ZNF232	0.000000	U	chr17:17990000	chr17:5020000
DRG2	C17orf100;MED31	0.000000	U	chr17:17990000	chr17:6550000
DRG2	XAF1	0.000000	U	chr17:17990000	chr17:6650000
DRG2	RPL38	0.000000	U	chr17:17990000	chr17:72190000
DRG2	TTYH2	0.000000	U	chr17:17990000	chr17:72200000
DRG2	RAB37	0.000000	U	chr17:17990000	chr17:72660000
DRG2	SLC9A3R1	0.000000	U	chr17:17990000	chr17:72740000
DRG2	FDXR	0.000000	U	chr17:17990000	chr17:72860000
DRG2	BAIAP2	0.000000	U	chr17:17990000	chr17:79000000
ARHGAP23	SRCIN1	0.000000	U	chr17:36580000	chr17:36760000
ARHGAP23	C17orf96	0.000000	U	chr17:36580000	chr17:36830000
