Source	Target	Weight	EdgeType	SourceType	TargetType
MAX	ADSSL1	0.000000	D	MAX	chr14:105190000
MAX	AKT1	0.000000	D	MAX	chr14:105260000
MAX	CEP170B	0.000000	D	MAX	chr14:105330000
MAX	PLD4	0.000000	D	MAX	chr14:105390000
MAX	CDCA4	0.000000	D	MAX	chr14:105480000
MAX	GPR132	0.000000	D	MAX	chr14:105530000
MAX	NUDT14	0.000000	D	MAX	chr14:105640000
MAX	BTBD6	0.000000	D	MAX	chr14:105710000
MAX	PACS2	0.000000	D	MAX	chr14:105760000
MAX	BRF1	0.000000	D	MAX	chr14:105780000
MAX	MTA1	0.000000	D	MAX	chr14:105880000
MAX	C14orf80;CRIP1	0.000000	D	MAX	chr14:105950000
MYCN	ADSSL1	0.000000	D	MYCN	chr14:105190000
MYCN	AKT1	0.000000	D	MYCN	chr14:105260000
MYCN	CEP170B	0.000000	D	MYCN	chr14:105330000
MYCN	PLD4	0.000000	D	MYCN	chr14:105390000
MYCN	CDCA4	0.000000	D	MYCN	chr14:105480000
MYCN	GPR132	0.000000	D	MYCN	chr14:105530000
MYCN	NUDT14	0.000000	D	MYCN	chr14:105640000
MYCN	BTBD6	0.000000	D	MYCN	chr14:105710000
MYCN	PACS2	0.000000	D	MYCN	chr14:105760000
MYCN	BRF1	0.000000	D	MYCN	chr14:105780000
MYCN	MTA1	0.000000	D	MYCN	chr14:105880000
MYCN	C14orf80;CRIP1	0.000000	D	MYCN	chr14:105950000
MYC	ADSSL1	0.000000	D	MYC	chr14:105190000
MYC	AKT1	0.000000	D	MYC	chr14:105260000
MYC	CEP170B	0.000000	D	MYC	chr14:105330000
MYC	PLD4	0.000000	D	MYC	chr14:105390000
MYC	CDCA4	0.000000	D	MYC	chr14:105480000
MYC	GPR132	0.000000	D	MYC	chr14:105530000
MYC	NUDT14	0.000000	D	MYC	chr14:105640000
MYC	BTBD6	0.000000	D	MYC	chr14:105710000
MYC	PACS2	0.000000	D	MYC	chr14:105760000
MYC	BRF1	0.000000	D	MYC	chr14:105780000
MYC	MTA1	0.000000	D	MYC	chr14:105880000
MYC	C14orf80;CRIP1	0.000000	D	MYC	chr14:105950000
HEY1	ADSSL1	0.000000	D	HEY1	chr14:105190000
HEY1	AKT1	0.000000	D	HEY1	chr14:105260000
HEY1	CEP170B	0.000000	D	HEY1	chr14:105330000
HEY1	PLD4	0.000000	D	HEY1	chr14:105390000
HEY1	CDCA4	0.000000	D	HEY1	chr14:105480000
HEY1	GPR132	0.000000	D	HEY1	chr14:105530000
HEY1	NUDT14	0.000000	D	HEY1	chr14:105640000
HEY1	BTBD6	0.000000	D	HEY1	chr14:105710000
HEY1	PACS2	0.000000	D	HEY1	chr14:105760000
HEY1	BRF1	0.000000	D	HEY1	chr14:105780000
HEY1	MTA1	0.000000	D	HEY1	chr14:105880000
HEY1	C14orf80;CRIP1	0.000000	D	HEY1	chr14:105950000
SMAD4	ADSSL1	0.000000	D	SMAD4	chr14:105190000
SMAD4	AKT1	0.000000	D	SMAD4	chr14:105260000
SMAD4	CEP170B	0.000000	D	SMAD4	chr14:105330000
SMAD4	PLD4	0.000000	D	SMAD4	chr14:105390000
SMAD4	CDCA4	0.000000	D	SMAD4	chr14:105480000
SMAD4	GPR132	0.000000	D	SMAD4	chr14:105530000
SMAD4	NUDT14	0.000000	D	SMAD4	chr14:105640000
SMAD4	BTBD6	0.000000	D	SMAD4	chr14:105710000
SMAD4	PACS2	0.000000	D	SMAD4	chr14:105760000
SMAD4	BRF1	0.000000	D	SMAD4	chr14:105780000
SMAD4	MTA1	0.000000	D	SMAD4	chr14:105880000
SMAD4	C14orf80;CRIP1	0.000000	D	SMAD4	chr14:105950000
THRA	ADSSL1	0.000000	D	THRA	chr14:105190000
THRA	AKT1	0.000000	D	THRA	chr14:105260000
THRA	CEP170B	0.000000	D	THRA	chr14:105330000
THRA	PLD4	0.000000	D	THRA	chr14:105390000
THRA	CDCA4	0.000000	D	THRA	chr14:105480000
THRA	GPR132	0.000000	D	THRA	chr14:105530000
THRA	NUDT14	0.000000	D	THRA	chr14:105640000
THRA	BTBD6	0.000000	D	THRA	chr14:105710000
THRA	PACS2	0.000000	D	THRA	chr14:105760000
THRA	BRF1	0.000000	D	THRA	chr14:105780000
THRA	MTA1	0.000000	D	THRA	chr14:105880000
THRA	C14orf80;CRIP1	0.000000	D	THRA	chr14:105950000
MNT	ADSSL1	0.000000	D	MNT	chr14:105190000
MNT	AKT1	0.000000	D	MNT	chr14:105260000
MNT	CEP170B	0.000000	D	MNT	chr14:105330000
MNT	PLD4	0.000000	D	MNT	chr14:105390000
MNT	CDCA4	0.000000	D	MNT	chr14:105480000
MNT	GPR132	0.000000	D	MNT	chr14:105530000
MNT	NUDT14	0.000000	D	MNT	chr14:105640000
MNT	BTBD6	0.000000	D	MNT	chr14:105710000
MNT	PACS2	0.000000	D	MNT	chr14:105760000
MNT	BRF1	0.000000	D	MNT	chr14:105780000
MNT	MTA1	0.000000	D	MNT	chr14:105880000
MNT	C14orf80;CRIP1	0.000000	D	MNT	chr14:105950000
ADSSL1	AKT1	0.000000	U	chr14:105190000	chr14:105260000
ADSSL1	CEP170B	0.000000	U	chr14:105190000	chr14:105330000
ADSSL1	PLD4	0.000000	U	chr14:105190000	chr14:105390000
ADSSL1	CDCA4	0.000000	U	chr14:105190000	chr14:105480000
ADSSL1	GPR132	0.000000	U	chr14:105190000	chr14:105530000
ADSSL1	NUDT14	0.000000	U	chr14:105190000	chr14:105640000
ADSSL1	BTBD6	0.000000	U	chr14:105190000	chr14:105710000
ADSSL1	PACS2	0.000000	U	chr14:105190000	chr14:105760000
ADSSL1	BRF1	0.000000	U	chr14:105190000	chr14:105780000
ADSSL1	MTA1	0.000000	U	chr14:105190000	chr14:105880000
ADSSL1	C14orf80;CRIP1	0.000000	U	chr14:105190000	chr14:105950000
AKT1	CEP170B	0.000000	U	chr14:105260000	chr14:105330000
AKT1	PLD4	0.000000	U	chr14:105260000	chr14:105390000
AKT1	CDCA4	0.000000	U	chr14:105260000	chr14:105480000
AKT1	GPR132	0.000000	U	chr14:105260000	chr14:105530000
AKT1	NUDT14	0.000000	U	chr14:105260000	chr14:105640000
AKT1	BTBD6	0.000000	U	chr14:105260000	chr14:105710000
AKT1	PACS2	0.000000	U	chr14:105260000	chr14:105760000
AKT1	BRF1	0.000000	U	chr14:105260000	chr14:105780000
AKT1	MTA1	0.000000	U	chr14:105260000	chr14:105880000
AKT1	C14orf80;CRIP1	0.000000	U	chr14:105260000	chr14:105950000
CEP170B	PLD4	0.000000	U	chr14:105330000	chr14:105390000
CEP170B	CDCA4	0.000000	U	chr14:105330000	chr14:105480000
CEP170B	GPR132	0.000000	U	chr14:105330000	chr14:105530000
CEP170B	NUDT14	0.000000	U	chr14:105330000	chr14:105640000
CEP170B	BTBD6	0.000000	U	chr14:105330000	chr14:105710000
CEP170B	PACS2	0.000000	U	chr14:105330000	chr14:105760000
CEP170B	BRF1	0.000000	U	chr14:105330000	chr14:105780000
CEP170B	MTA1	0.000000	U	chr14:105330000	chr14:105880000
CEP170B	C14orf80;CRIP1	0.000000	U	chr14:105330000	chr14:105950000
PLD4	CDCA4	0.000000	U	chr14:105390000	chr14:105480000
PLD4	GPR132	0.000000	U	chr14:105390000	chr14:105530000
PLD4	NUDT14	0.000000	U	chr14:105390000	chr14:105640000
PLD4	BTBD6	0.000000	U	chr14:105390000	chr14:105710000
PLD4	PACS2	0.000000	U	chr14:105390000	chr14:105760000
PLD4	BRF1	0.000000	U	chr14:105390000	chr14:105780000
PLD4	MTA1	0.000000	U	chr14:105390000	chr14:105880000
PLD4	C14orf80;CRIP1	0.000000	U	chr14:105390000	chr14:105950000
CDCA4	GPR132	0.000000	U	chr14:105480000	chr14:105530000
CDCA4	NUDT14	0.000000	U	chr14:105480000	chr14:105640000
CDCA4	BTBD6	0.000000	U	chr14:105480000	chr14:105710000
CDCA4	PACS2	0.000000	U	chr14:105480000	chr14:105760000
CDCA4	BRF1	0.000000	U	chr14:105480000	chr14:105780000
CDCA4	MTA1	0.000000	U	chr14:105480000	chr14:105880000
CDCA4	C14orf80;CRIP1	0.000000	U	chr14:105480000	chr14:105950000
GPR132	NUDT14	0.000000	U	chr14:105530000	chr14:105640000
GPR132	BTBD6	0.000000	U	chr14:105530000	chr14:105710000
GPR132	PACS2	0.000000	U	chr14:105530000	chr14:105760000
GPR132	BRF1	0.000000	U	chr14:105530000	chr14:105780000
GPR132	MTA1	0.000000	U	chr14:105530000	chr14:105880000
GPR132	C14orf80;CRIP1	0.000000	U	chr14:105530000	chr14:105950000
NUDT14	BTBD6	0.000000	U	chr14:105640000	chr14:105710000
NUDT14	PACS2	0.000000	U	chr14:105640000	chr14:105760000
NUDT14	BRF1	0.000000	U	chr14:105640000	chr14:105780000
NUDT14	MTA1	0.000000	U	chr14:105640000	chr14:105880000
NUDT14	C14orf80;CRIP1	0.000000	U	chr14:105640000	chr14:105950000
BTBD6	PACS2	0.000000	U	chr14:105710000	chr14:105760000
BTBD6	BRF1	0.000000	U	chr14:105710000	chr14:105780000
BTBD6	MTA1	0.000000	U	chr14:105710000	chr14:105880000
BTBD6	C14orf80;CRIP1	0.000000	U	chr14:105710000	chr14:105950000
