Source	Target	Weight	EdgeType	SourceType	TargetType
MAF	MAP1S	0.000000	D	MAF	chr19:17830000
MAF	EID2	0.000000	D	MAF	chr19:40030000
MAF	U2AF2	0.000000	D	MAF	chr19:56160000
MAF	CD70	0.000000	D	MAF	chr19:6590000
MAF	TNFSF14	0.000000	D	MAF	chr19:6670000
MAF	SH2D3A	0.000000	D	MAF	chr19:6760000
MAF	VAV1	0.000000	D	MAF	chr19:6770000
EGR4	MAP1S	0.000000	D	EGR4	chr19:17830000
EGR4	FFAR2	0.000000	D	EGR4	chr19:35940000
EGR4	EID2	0.000000	D	EGR4	chr19:40030000
EGR4	U2AF2	0.000000	D	EGR4	chr19:56160000
EGR4	CD70	0.000000	D	EGR4	chr19:6590000
EGR4	TNFSF14	0.000000	D	EGR4	chr19:6670000
EGR4	SH2D3A	0.000000	D	EGR4	chr19:6760000
EGR4	VAV1	0.000000	D	EGR4	chr19:6770000
BACH2	FFAR2	0.000000	D	BACH2	chr19:35940000
BACH2	CD70	0.000000	D	BACH2	chr19:6590000
BACH2	TNFSF14	0.000000	D	BACH2	chr19:6670000
BACH2	SH2D3A	0.000000	D	BACH2	chr19:6760000
BACH2	VAV1	0.000000	D	BACH2	chr19:6770000
MAP1S	U2AF2	0.000000	U	chr19:17830000	chr19:56160000
MAP1S	TNFSF14	0.000000	U	chr19:17830000	chr19:6670000
MAP1S	SH2D3A	0.000000	U	chr19:17830000	chr19:6760000
MAP1S	VAV1	0.000000	U	chr19:17830000	chr19:6770000
FFAR2	EID2	0.000000	U	chr19:35940000	chr19:40030000
FFAR2	U2AF2	0.000000	U	chr19:35940000	chr19:56160000
FFAR2	CD70	0.000000	U	chr19:35940000	chr19:6590000
FFAR2	TNFSF14	0.000000	U	chr19:35940000	chr19:6670000
FFAR2	SH2D3A	0.000000	U	chr19:35940000	chr19:6760000
FFAR2	VAV1	0.000000	U	chr19:35940000	chr19:6770000
EID2	U2AF2	0.000000	U	chr19:40030000	chr19:56160000
EID2	TNFSF14	0.000000	U	chr19:40030000	chr19:6670000
EID2	SH2D3A	0.000000	U	chr19:40030000	chr19:6760000
EID2	VAV1	0.000000	U	chr19:40030000	chr19:6770000
U2AF2	CD70	0.000000	U	chr19:56160000	chr19:6590000
CD70	TNFSF14	0.000000	U	chr19:6590000	chr19:6670000
CD70	SH2D3A	0.000000	U	chr19:6590000	chr19:6760000
CD70	VAV1	0.000000	U	chr19:6590000	chr19:6770000
TNFSF14	SH2D3A	0.000000	U	chr19:6670000	chr19:6760000
TNFSF14	VAV1	0.000000	U	chr19:6670000	chr19:6770000
SH2D3A	VAV1	0.000000	U	chr19:6760000	chr19:6770000
