Source	Target	Weight	EdgeType	SourceType	TargetType
POU5F1B	AVEN	0.000000	D	POU5F1B	chr15:34330000
POU5F1B	PLCB2	0.000000	D	POU5F1B	chr15:40600000
POU5F1B	TYRO3	0.000000	D	POU5F1B	chr15:41850000
POU5F1B	SNAP23;ZNF106	0.000000	D	POU5F1B	chr15:42780000
POU5F1B	CTDSPL2	0.000000	D	POU5F1B	chr15:44710000
POU5F1B	GATM;SPATA5L1	0.000000	D	POU5F1B	chr15:45690000
POU5F1B	SECISBP2L	0.000000	D	POU5F1B	chr15:49330000
POU5F1B	DMXL2	0.000000	D	POU5F1B	chr15:51910000
POU5F1B	SCG3	0.000000	D	POU5F1B	chr15:51970000
POU5F1B	LYSMD2;TMOD2	0.000000	D	POU5F1B	chr15:52040000
POU5F1B	TMOD3	0.000000	D	POU5F1B	chr15:52120000
POU5F1B	LEO1	0.000000	D	POU5F1B	chr15:52260000
POU5F1B	MAPK6	0.000000	D	POU5F1B	chr15:52310000
POU5F1B	BCL2L10	0.000000	D	POU5F1B	chr15:52400000
POU5F1B	RSL24D1	0.000000	D	POU5F1B	chr15:55480000
POU5F1B	RAB27A	0.000000	D	POU5F1B	chr15:55580000
POU5F1B	PIGB	0.000000	D	POU5F1B	chr15:55610000
POU5F1B	CCPG1	0.000000	D	POU5F1B	chr15:55700000
POU5F1B	DYX1C1	0.000000	D	POU5F1B	chr15:55800000
POU5F1B	NEDD4	0.000000	D	POU5F1B	chr15:56280000
POU5F1B	DAPK2	0.000000	D	POU5F1B	chr15:64330000
POU5F1B	FAM96A;SNX1	0.000000	D	POU5F1B	chr15:64380000
POU5F1B	SNX22	0.000000	D	POU5F1B	chr15:64440000
POU5F1B	PPIB	0.000000	D	POU5F1B	chr15:64450000
POU5F1B	CSNK1G1	0.000000	D	POU5F1B	chr15:64640000
POU5F1B	KIAA0101	0.000000	D	POU5F1B	chr15:64670000
POU5F1B	TRIP4	0.000000	D	POU5F1B	chr15:64680000
POU5F1B	PIF1	0.000000	D	POU5F1B	chr15:65110000
POU5F1B	PLEKHO2	0.000000	D	POU5F1B	chr15:65130000
POU5F1B	ANKDD1A	0.000000	D	POU5F1B	chr15:65200000
POU5F1B	SPG21	0.000000	D	POU5F1B	chr15:65280000
POU5F1B	MTFMT	0.000000	D	POU5F1B	chr15:65320000
POU5F1B	PDCD7	0.000000	D	POU5F1B	chr15:65420000
POU5F1B	CLPX	0.000000	D	POU5F1B	chr15:65470000
POU5F1B	PARP16	0.000000	D	POU5F1B	chr15:65570000
POU5F1B	DPP8	0.000000	D	POU5F1B	chr15:65810000
POU5F1B	SLC24A1;VWA9	0.000000	D	POU5F1B	chr15:65900000
POU5F1B	DENND4A	0.000000	D	POU5F1B	chr15:66080000
POU5F1B	RAB11A	0.000000	D	POU5F1B	chr15:66160000
POU5F1B	DIS3L	0.000000	D	POU5F1B	chr15:66580000
POU5F1B	TIPIN	0.000000	D	POU5F1B	chr15:66640000
POU5F1B	SMAD3	0.000000	D	POU5F1B	chr15:67350000
POU5F1B	AAGAB;IQCH	0.000000	D	POU5F1B	chr15:67540000
POU5F1B	C15orf61	0.000000	D	POU5F1B	chr15:67810000
POU5F1B	MAP2K5	0.000000	D	POU5F1B	chr15:67830000
POU5F1B	SKOR1	0.000000	D	POU5F1B	chr15:68110000
POU5F1B	PIAS1	0.000000	D	POU5F1B	chr15:68340000
POU5F1B	CALML4	0.000000	D	POU5F1B	chr15:68490000
POU5F1B	CLN6	0.000000	D	POU5F1B	chr15:68520000
POU5F1B	FEM1B	0.000000	D	POU5F1B	chr15:68570000
POU5F1B	ITGA11	0.000000	D	POU5F1B	chr15:68720000
POU5F1B	CORO2B	0.000000	D	POU5F1B	chr15:68810000
POU5F1B	ANP32A	0.000000	D	POU5F1B	chr15:69110000
POU5F1B	GLCE	0.000000	D	POU5F1B	chr15:69450000
POU5F1B	NPTN	0.000000	D	POU5F1B	chr15:73920000
POU5F1B	CD276	0.000000	D	POU5F1B	chr15:73970000
POU5F1B	PML;STOML1	0.000000	D	POU5F1B	chr15:74280000
POU5F1B	STRA6	0.000000	D	POU5F1B	chr15:74500000
POU5F1B	CYP11A1	0.000000	D	POU5F1B	chr15:74660000
POU5F1B	LINGO1	0.000000	D	POU5F1B	chr15:78110000
POU5F1B	TBC1D2B	0.000000	D	POU5F1B	chr15:78360000
POU5F1B	CIB2	0.000000	D	POU5F1B	chr15:78420000
POU5F1B	IDH3A	0.000000	D	POU5F1B	chr15:78440000
POU5F1B	ACSBG1	0.000000	D	POU5F1B	chr15:78520000
POU5F1B	WDR61	0.000000	D	POU5F1B	chr15:78590000
POU5F1B	IREB2	0.000000	D	POU5F1B	chr15:78730000
POU5F1B	HYKK	0.000000	D	POU5F1B	chr15:78790000
POU5F1B	PSMA4	0.000000	D	POU5F1B	chr15:78830000
POU5F1B	CHRNA5	0.000000	D	POU5F1B	chr15:78850000
POU5F1B	ZNF710	0.000000	D	POU5F1B	chr15:90540000
POU5F1B	IDH2	0.000000	D	POU5F1B	chr15:90640000
POU5F1B	SEMA4B	0.000000	D	POU5F1B	chr15:90720000
