Source	Target	Weight	EdgeType	SourceType	TargetType
MTF1	MKNK2	0.000000	D	MTF1	chr19:2050000
MTF1	SUPT5H	0.000000	D	MTF1	chr19:39930000
MTF1	NDUFA3	0.000000	D	MTF1	chr19:54600000
MTF1	PRPF31;TFPT	0.000000	D	MTF1	chr19:54610000
MTF1	CNOT3	0.000000	D	MTF1	chr19:54640000
MTF1	LENG1	0.000000	D	MTF1	chr19:54660000
MTF1	MBOAT7;TSEN34	0.000000	D	MTF1	chr19:54690000
MTF1	RPS9	0.000000	D	MTF1	chr19:54700000
MTF1	LAIR1	0.000000	D	MTF1	chr19:54880000
MTF1	LENG8	0.000000	D	MTF1	chr19:54960000
MTF1	LENG9	0.000000	D	MTF1	chr19:54970000
MTF1	LILRA2	0.000000	D	MTF1	chr19:55080000
MTF1	LILRB1	0.000000	D	MTF1	chr19:55120000
MTF1	LILRB4	0.000000	D	MTF1	chr19:55170000
PAX8	MKNK2	0.000000	D	PAX8	chr19:2050000
PAX8	ZNF792	0.000000	D	PAX8	chr19:35450000
PAX8	GRAMD1A	0.000000	D	PAX8	chr19:35480000
PAX8	RBM42	0.000000	D	PAX8	chr19:36110000
PAX8	NDUFA3	0.000000	D	PAX8	chr19:54600000
PAX8	PRPF31;TFPT	0.000000	D	PAX8	chr19:54610000
PAX8	CNOT3	0.000000	D	PAX8	chr19:54640000
PAX8	LENG1	0.000000	D	PAX8	chr19:54660000
PAX8	MBOAT7;TSEN34	0.000000	D	PAX8	chr19:54690000
PAX8	RPS9	0.000000	D	PAX8	chr19:54700000
PAX8	LAIR1	0.000000	D	PAX8	chr19:54880000
PAX8	LENG8	0.000000	D	PAX8	chr19:54960000
PAX8	LENG9	0.000000	D	PAX8	chr19:54970000
PAX8	LILRA2	0.000000	D	PAX8	chr19:55080000
PAX8	LILRB1	0.000000	D	PAX8	chr19:55120000
PAX8	LILRB4	0.000000	D	PAX8	chr19:55170000
MEF2B	MKNK2	0.000000	D	MEF2B	chr19:2050000
MEF2B	ZNF792	0.000000	D	MEF2B	chr19:35450000
MEF2B	GRAMD1A	0.000000	D	MEF2B	chr19:35480000
MEF2B	RBM42	0.000000	D	MEF2B	chr19:36110000
MEF2B	NDUFA3	0.000000	D	MEF2B	chr19:54600000
MEF2B	PRPF31;TFPT	0.000000	D	MEF2B	chr19:54610000
MEF2B	CNOT3	0.000000	D	MEF2B	chr19:54640000
MEF2B	LENG1	0.000000	D	MEF2B	chr19:54660000
MEF2B	MBOAT7;TSEN34	0.000000	D	MEF2B	chr19:54690000
MEF2B	RPS9	0.000000	D	MEF2B	chr19:54700000
MEF2B	LAIR1	0.000000	D	MEF2B	chr19:54880000
MEF2B	LENG8	0.000000	D	MEF2B	chr19:54960000
