Source	Target	Weight	EdgeType	SourceType	TargetType
GATA4	C4orf3	0.000000	D	GATA4	chr4:120220000
GATA4	BBS7	0.000000	D	GATA4	chr4:122790000
GATA4	KIAA1109	0.000000	D	GATA4	chr4:123090000
GATA4	MFSD8	0.000000	D	GATA4	chr4:128880000
GATA4	SMIM20	0.000000	D	GATA4	chr4:25910000
GATA4	KLF3	0.000000	D	GATA4	chr4:38660000
GATA4	SCFD2	0.000000	D	GATA4	chr4:54230000
GATA4	FIP1L1	0.000000	D	GATA4	chr4:54240000
GATA4	RUFY3	0.000000	D	GATA4	chr4:71570000
GATA4	PLAC8	0.000000	D	GATA4	chr4:84030000
GATA4	METAP1	0.000000	D	GATA4	chr4:99910000
GATA5	ADH6	0.000000	D	GATA5	chr4:100140000
GATA5	C4orf3	0.000000	D	GATA5	chr4:120220000
GATA5	MFSD8	0.000000	D	GATA5	chr4:128880000
GATA5	TRIM61	0.000000	D	GATA5	chr4:165890000
GATA5	SPOCK3	0.000000	D	GATA5	chr4:168150000
GATA5	SMIM20	0.000000	D	GATA5	chr4:25910000
GATA5	N4BP2	0.000000	D	GATA5	chr4:40050000
GATA5	TMEM128	0.000000	D	GATA5	chr4:4240000
GATA5	LYAR;ZBTB49	0.000000	D	GATA5	chr4:4290000
GATA5	STX18	0.000000	D	GATA5	chr4:4540000
GATA5	MSX1	0.000000	D	GATA5	chr4:4860000
GATA5	SCFD2	0.000000	D	GATA5	chr4:54230000
GATA5	FIP1L1	0.000000	D	GATA5	chr4:54240000
GATA5	RUFY3	0.000000	D	GATA5	chr4:71570000
GATA5	PLAC8	0.000000	D	GATA5	chr4:84030000
GATA5	METAP1	0.000000	D	GATA5	chr4:99910000
GATA3	ADH6	0.000000	D	GATA3	chr4:100140000
GATA3	C4orf3	0.000000	D	GATA3	chr4:120220000
GATA3	MFSD8	0.000000	D	GATA3	chr4:128880000
GATA3	NAF1	0.000000	D	GATA3	chr4:164080000
GATA3	TMA16	0.000000	D	GATA3	chr4:164410000
GATA3	TRIM61	0.000000	D	GATA3	chr4:165890000
GATA3	SPOCK3	0.000000	D	GATA3	chr4:168150000
GATA3	ANAPC4	0.000000	D	GATA3	chr4:25370000
GATA3	SMIM20	0.000000	D	GATA3	chr4:25910000
GATA3	KLF3	0.000000	D	GATA3	chr4:38660000
GATA3	TEC	0.000000	D	GATA3	chr4:48270000
GATA3	SLAIN2	0.000000	D	GATA3	chr4:48340000
GATA3	SCFD2	0.000000	D	GATA3	chr4:54230000
GATA3	FIP1L1	0.000000	D	GATA3	chr4:54240000
GATA3	RUFY3	0.000000	D	GATA3	chr4:71570000
GATA3	PLAC8	0.000000	D	GATA3	chr4:84030000
GATA3	METAP1	0.000000	D	GATA3	chr4:99910000
POU1F1	C4orf3	0.000000	D	POU1F1	chr4:120220000
POU1F1	KIAA1109	0.000000	D	POU1F1	chr4:123090000
POU1F1	NAF1	0.000000	D	POU1F1	chr4:164080000
POU1F1	TMA16	0.000000	D	POU1F1	chr4:164410000
POU1F1	SPOCK3	0.000000	D	POU1F1	chr4:168150000
POU1F1	KLF3	0.000000	D	POU1F1	chr4:38660000
POU1F1	N4BP2	0.000000	D	POU1F1	chr4:40050000
POU1F1	GNPDA2	0.000000	D	POU1F1	chr4:44720000
POU1F1	TEC	0.000000	D	POU1F1	chr4:48270000
POU1F1	SLAIN2	0.000000	D	POU1F1	chr4:48340000
POU1F1	SCFD2	0.000000	D	POU1F1	chr4:54230000
POU1F1	FIP1L1	0.000000	D	POU1F1	chr4:54240000
POU1F1	RUFY3	0.000000	D	POU1F1	chr4:71570000
POU1F1	PLAC8	0.000000	D	POU1F1	chr4:84030000
GATA6	ADH6	0.000000	D	GATA6	chr4:100140000
GATA6	C4orf3	0.000000	D	GATA6	chr4:120220000
GATA6	BBS7	0.000000	D	GATA6	chr4:122790000
GATA6	KIAA1109	0.000000	D	GATA6	chr4:123090000
GATA6	MFSD8	0.000000	D	GATA6	chr4:128880000
GATA6	TRIM61	0.000000	D	GATA6	chr4:165890000
GATA6	SPOCK3	0.000000	D	GATA6	chr4:168150000
