Source	Target	Weight	EdgeType	SourceType	TargetType
TBX15	PPP3CC	0.000000	D	TBX15	chr8:22290000
TBX15	CCDC25;ESCO2	0.000000	D	TBX15	chr8:27630000
TBX15	ZNF395	0.000000	D	TBX15	chr8:28240000
TBX15	FBXO16	0.000000	D	TBX15	chr8:28340000
TBX15	FZD3	0.000000	D	TBX15	chr8:28350000
TBX15	EXTL3	0.000000	D	TBX15	chr8:28550000
TBX15	HMBOX1;INTS9	0.000000	D	TBX15	chr8:28740000
STAT5A	PPP3CC	0.000000	D	STAT5A	chr8:22290000
STAT5A	CCDC25;ESCO2	0.000000	D	STAT5A	chr8:27630000
STAT5A	ZNF395	0.000000	D	STAT5A	chr8:28240000
STAT5A	FBXO16	0.000000	D	STAT5A	chr8:28340000
STAT5A	FZD3	0.000000	D	STAT5A	chr8:28350000
STAT5A	EXTL3	0.000000	D	STAT5A	chr8:28550000
STAT5A	HMBOX1;INTS9	0.000000	D	STAT5A	chr8:28740000
FOXO4	ZNF250	0.000000	D	FOXO4	chr8:146120000
FOXO4	ZNF16	0.000000	D	FOXO4	chr8:146170000
FOXO4	PPP3CC	0.000000	D	FOXO4	chr8:22290000
FOXO4	ZNF395	0.000000	D	FOXO4	chr8:28240000
FOXO4	FBXO16	0.000000	D	FOXO4	chr8:28340000
FOXO4	FZD3	0.000000	D	FOXO4	chr8:28350000
FOXO4	EXTL3	0.000000	D	FOXO4	chr8:28550000
FOXO4	HMBOX1;INTS9	0.000000	D	FOXO4	chr8:28740000
FOXO1	ZNF250	0.000000	D	FOXO1	chr8:146120000
FOXO1	PPP3CC	0.000000	D	FOXO1	chr8:22290000
FOXO1	ZNF395	0.000000	D	FOXO1	chr8:28240000
FOXO1	FBXO16	0.000000	D	FOXO1	chr8:28340000
FOXO1	FZD3	0.000000	D	FOXO1	chr8:28350000
FOXO1	EXTL3	0.000000	D	FOXO1	chr8:28550000
FOXO1	HMBOX1;INTS9	0.000000	D	FOXO1	chr8:28740000
GFI1	TONSL	0.000000	D	GFI1	chr8:145660000
GFI1	MFSD3	0.000000	D	GFI1	chr8:145730000
GFI1	C8orf82	0.000000	D	GFI1	chr8:145750000
GFI1	ZNF251	0.000000	D	GFI1	chr8:145980000
GFI1	ZNF250	0.000000	D	GFI1	chr8:146120000
GFI1	ZNF16	0.000000	D	GFI1	chr8:146170000
GFI1	PPP3CC	0.000000	D	GFI1	chr8:22290000
GFI1	CCDC25;ESCO2	0.000000	D	GFI1	chr8:27630000
GFI1	ZNF395	0.000000	D	GFI1	chr8:28240000
GFI1	FBXO16	0.000000	D	GFI1	chr8:28340000
GFI1	FZD3	0.000000	D	GFI1	chr8:28350000
GFI1	EXTL3	0.000000	D	GFI1	chr8:28550000
GFI1	HMBOX1;INTS9	0.000000	D	GFI1	chr8:28740000
GFI1B	TONSL	0.000000	D	GFI1B	chr8:145660000
GFI1B	MFSD3	0.000000	D	GFI1B	chr8:145730000
GFI1B	C8orf82	0.000000	D	GFI1B	chr8:145750000
GFI1B	ZNF251	0.000000	D	GFI1B	chr8:145980000
GFI1B	ZNF250	0.000000	D	GFI1B	chr8:146120000
GFI1B	ZNF16	0.000000	D	GFI1B	chr8:146170000
GFI1B	CCDC25;ESCO2	0.000000	D	GFI1B	chr8:27630000
GFI1B	ZNF395	0.000000	D	GFI1B	chr8:28240000
GFI1B	FBXO16	0.000000	D	GFI1B	chr8:28340000
GFI1B	FZD3	0.000000	D	GFI1B	chr8:28350000
GFI1B	EXTL3	0.000000	D	GFI1B	chr8:28550000
GFI1B	HMBOX1;INTS9	0.000000	D	GFI1B	chr8:28740000
TONSL	MFSD3	0.000000	U	chr8:145660000	chr8:145730000
TONSL	C8orf82	0.000000	U	chr8:145660000	chr8:145750000
TONSL	ZNF251	0.000000	U	chr8:145660000	chr8:145980000
TONSL	ZNF250	0.000000	U	chr8:145660000	chr8:146120000
TONSL	ZNF16	0.000000	U	chr8:145660000	chr8:146170000
TONSL	EXTL3	0.000000	U	chr8:145660000	chr8:28550000
MFSD3	C8orf82	0.000000	U	chr8:145730000	chr8:145750000
MFSD3	ZNF251	0.000000	U	chr8:145730000	chr8:145980000
