Source	Target	Weight	EdgeType	SourceType	TargetType
OTX2	OLFM3	0.000000	D	OTX2	chr1:102460000
OTX2	DRAXIN;MAD2L2	0.000000	D	OTX2	chr1:11750000
OTX2	AGTRAP	0.000000	D	OTX2	chr1:11790000
OTX2	CLCN6;MTHFR	0.000000	D	OTX2	chr1:11860000
OTX2	KIAA2013	0.000000	D	OTX2	chr1:11980000
OTX2	PLOD1	0.000000	D	OTX2	chr1:11990000
OTX2	MFN2	0.000000	D	OTX2	chr1:12040000
OTX2	MIIP	0.000000	D	OTX2	chr1:12070000
OTX2	TNFRSF1B	0.000000	D	OTX2	chr1:12220000
OTX2	DHRS3	0.000000	D	OTX2	chr1:12670000
OTX2	CRTC2	0.000000	D	OTX2	chr1:153930000
OTX2	SLAMF7	0.000000	D	OTX2	chr1:160700000
OTX2	LY9	0.000000	D	OTX2	chr1:160760000
OTX2	CD244	0.000000	D	OTX2	chr1:160830000
OTX2	TSTD1	0.000000	D	OTX2	chr1:161000000
OTX2	USF1	0.000000	D	OTX2	chr1:161010000
OTX2	ARHGAP30	0.000000	D	OTX2	chr1:161030000
OTX2	PSMB2	0.000000	D	OTX2	chr1:36100000
OTX2	CLSPN	0.000000	D	OTX2	chr1:36230000
OTX2	MYCL	0.000000	D	OTX2	chr1:40360000
OTX2	MFSD2A	0.000000	D	OTX2	chr1:40420000
OTX2	PPT1	0.000000	D	OTX2	chr1:40560000
OTX2	RLF	0.000000	D	OTX2	chr1:40620000
OTX2	ZFP69B	0.000000	D	OTX2	chr1:40910000
OTX2	EXO5	0.000000	D	OTX2	chr1:40970000
OTX2	KCNQ4	0.000000	D	OTX2	chr1:41240000
OTX2	CITED4	0.000000	D	OTX2	chr1:41320000
OTX2	GFI1	0.000000	D	OTX2	chr1:92950000
OTX2	RPL5	0.000000	D	OTX2	chr1:93290000
OTX2	FAM69A	0.000000	D	OTX2	chr1:93420000
BPTF	OLFM3	0.000000	D	BPTF	chr1:102460000
BPTF	CLCN6;MTHFR	0.000000	D	BPTF	chr1:11860000
BPTF	SLAMF7	0.000000	D	BPTF	chr1:160700000
BPTF	LY9	0.000000	D	BPTF	chr1:160760000
BPTF	CD244	0.000000	D	BPTF	chr1:160830000
BPTF	TSTD1	0.000000	D	BPTF	chr1:161000000
BPTF	USF1	0.000000	D	BPTF	chr1:161010000
BPTF	ARHGAP30	0.000000	D	BPTF	chr1:161030000
BPTF	KLHDC9	0.000000	D	BPTF	chr1:161060000
BPTF	NIT1;PFDN2	0.000000	D	BPTF	chr1:161080000
BPTF	DEDD	0.000000	D	BPTF	chr1:161100000
BPTF	FCER1G	0.000000	D	BPTF	chr1:161180000
BPTF	APOA2;TOMM40L	0.000000	D	BPTF	chr1:161190000
BPTF	MYCL	0.000000	D	BPTF	chr1:40360000
BPTF	MFSD2A	0.000000	D	BPTF	chr1:40420000
BPTF	PPT1	0.000000	D	BPTF	chr1:40560000
BPTF	RLF	0.000000	D	BPTF	chr1:40620000
BPTF	ZFP69B	0.000000	D	BPTF	chr1:40910000
BPTF	EXO5	0.000000	D	BPTF	chr1:40970000
BPTF	KCNQ4	0.000000	D	BPTF	chr1:41240000
BPTF	CITED4	0.000000	D	BPTF	chr1:41320000
BPTF	COA7	0.000000	D	BPTF	chr1:53160000
BPTF	PKN2	0.000000	D	BPTF	chr1:89140000
BPTF	GBP3	0.000000	D	BPTF	chr1:89480000
BPTF	GFI1	0.000000	D	BPTF	chr1:92950000
BPTF	RPL5	0.000000	D	BPTF	chr1:93290000
BPTF	FAM69A	0.000000	D	BPTF	chr1:93420000
BPTF	MTF2	0.000000	D	BPTF	chr1:93540000
BPTF	CCDC18;TMED5	0.000000	D	BPTF	chr1:93640000
BPTF	DR1	0.000000	D	BPTF	chr1:93810000
HOXA13	DRAXIN;MAD2L2	0.000000	D	HOXA13	chr1:11750000
HOXA13	AGTRAP	0.000000	D	HOXA13	chr1:11790000
HOXA13	CLCN6;MTHFR	0.000000	D	HOXA13	chr1:11860000
HOXA13	KIAA2013	0.000000	D	HOXA13	chr1:11980000
HOXA13	PLOD1	0.000000	D	HOXA13	chr1:11990000
HOXA13	MFN2	0.000000	D	HOXA13	chr1:12040000
HOXA13	MIIP	0.000000	D	HOXA13	chr1:12070000
HOXA13	TNFRSF1B	0.000000	D	HOXA13	chr1:12220000
HOXA13	DHRS3	0.000000	D	HOXA13	chr1:12670000
HOXA13	CRTC2	0.000000	D	HOXA13	chr1:153930000
HOXA13	SLAMF7	0.000000	D	HOXA13	chr1:160700000
HOXA13	LY9	0.000000	D	HOXA13	chr1:160760000
HOXA13	CD244	0.000000	D	HOXA13	chr1:160830000
HOXA13	TSTD1	0.000000	D	HOXA13	chr1:161000000
HOXA13	USF1	0.000000	D	HOXA13	chr1:161010000
HOXA13	ARHGAP30	0.000000	D	HOXA13	chr1:161030000
HOXA13	KLHDC9	0.000000	D	HOXA13	chr1:161060000
HOXA13	NIT1;PFDN2	0.000000	D	HOXA13	chr1:161080000
HOXA13	DEDD	0.000000	D	HOXA13	chr1:161100000
HOXA13	FCER1G	0.000000	D	HOXA13	chr1:161180000
HOXA13	APOA2;TOMM40L	0.000000	D	HOXA13	chr1:161190000
HOXA13	PSMB2	0.000000	D	HOXA13	chr1:36100000
HOXA13	CLSPN	0.000000	D	HOXA13	chr1:36230000
HOXA13	MYCL	0.000000	D	HOXA13	chr1:40360000
HOXA13	MFSD2A	0.000000	D	HOXA13	chr1:40420000
HOXA13	PPT1	0.000000	D	HOXA13	chr1:40560000
HOXA13	RLF	0.000000	D	HOXA13	chr1:40620000
HOXA13	ZFP69B	0.000000	D	HOXA13	chr1:40910000
HOXA13	EXO5	0.000000	D	HOXA13	chr1:40970000
HOXA13	KCNQ4	0.000000	D	HOXA13	chr1:41240000
HOXA13	CITED4	0.000000	D	HOXA13	chr1:41320000
HOXA13	COA7	0.000000	D	HOXA13	chr1:53160000
HOXA13	PKN2	0.000000	D	HOXA13	chr1:89140000
HOXA13	GBP3	0.000000	D	HOXA13	chr1:89480000
HOXA13	GFI1	0.000000	D	HOXA13	chr1:92950000
HOXA13	RPL5	0.000000	D	HOXA13	chr1:93290000
HOXA13	FAM69A	0.000000	D	HOXA13	chr1:93420000
HOXA13	MTF2	0.000000	D	HOXA13	chr1:93540000
HOXA13	CCDC18;TMED5	0.000000	D	HOXA13	chr1:93640000
HOXA13	DR1	0.000000	D	HOXA13	chr1:93810000
OLFM3	RLF	0.000000	U	chr1:102460000	chr1:40620000
OLFM3	GBP3	0.000000	U	chr1:102460000	chr1:89480000
OLFM3	GFI1	0.000000	U	chr1:102460000	chr1:92950000
OLFM3	RPL5	0.000000	U	chr1:102460000	chr1:93290000
OLFM3	FAM69A	0.000000	U	chr1:102460000	chr1:93420000
OLFM3	DR1	0.000000	U	chr1:102460000	chr1:93810000
DRAXIN;MAD2L2	AGTRAP	0.000000	U	chr1:11750000	chr1:11790000
DRAXIN;MAD2L2	CLCN6;MTHFR	0.000000	U	chr1:11750000	chr1:11860000
DRAXIN;MAD2L2	KIAA2013	0.000000	U	chr1:11750000	chr1:11980000
DRAXIN;MAD2L2	CRTC2	0.000000	U	chr1:11750000	chr1:153930000
DRAXIN;MAD2L2	CD244	0.000000	U	chr1:11750000	chr1:160830000
DRAXIN;MAD2L2	FCER1G	0.000000	U	chr1:11750000	chr1:161180000
DRAXIN;MAD2L2	PSMB2	0.000000	U	chr1:11750000	chr1:36100000
DRAXIN;MAD2L2	MYCL	0.000000	U	chr1:11750000	chr1:40360000
DRAXIN;MAD2L2	EXO5	0.000000	U	chr1:11750000	chr1:40970000
DRAXIN;MAD2L2	KCNQ4	0.000000	U	chr1:11750000	chr1:41240000
DRAXIN;MAD2L2	CITED4	0.000000	U	chr1:11750000	chr1:41320000
DRAXIN;MAD2L2	GFI1	0.000000	U	chr1:11750000	chr1:92950000
DRAXIN;MAD2L2	MTF2	0.000000	U	chr1:11750000	chr1:93540000
AGTRAP	CLCN6;MTHFR	0.000000	U	chr1:11790000	chr1:11860000
AGTRAP	PLOD1	0.000000	U	chr1:11790000	chr1:11990000
AGTRAP	MFN2	0.000000	U	chr1:11790000	chr1:12040000
AGTRAP	MIIP	0.000000	U	chr1:11790000	chr1:12070000
AGTRAP	SLAMF7	0.000000	U	chr1:11790000	chr1:160700000
AGTRAP	ARHGAP30	0.000000	U	chr1:11790000	chr1:161030000
AGTRAP	DEDD	0.000000	U	chr1:11790000	chr1:161100000
AGTRAP	APOA2;TOMM40L	0.000000	U	chr1:11790000	chr1:161190000
AGTRAP	PSMB2	0.000000	U	chr1:11790000	chr1:36100000
AGTRAP	PPT1	0.000000	U	chr1:11790000	chr1:40560000
AGTRAP	RLF	0.000000	U	chr1:11790000	chr1:40620000
AGTRAP	EXO5	0.000000	U	chr1:11790000	chr1:40970000
AGTRAP	KCNQ4	0.000000	U	chr1:11790000	chr1:41240000
AGTRAP	COA7	0.000000	U	chr1:11790000	chr1:53160000
AGTRAP	GFI1	0.000000	U	chr1:11790000	chr1:92950000
AGTRAP	CCDC18;TMED5	0.000000	U	chr1:11790000	chr1:93640000
CLCN6;MTHFR	KIAA2013	0.000000	U	chr1:11860000	chr1:11980000
CLCN6;MTHFR	PLOD1	0.000000	U	chr1:11860000	chr1:11990000
CLCN6;MTHFR	MFN2	0.000000	U	chr1:11860000	chr1:12040000
CLCN6;MTHFR	MIIP	0.000000	U	chr1:11860000	chr1:12070000
CLCN6;MTHFR	CRTC2	0.000000	U	chr1:11860000	chr1:153930000
CLCN6;MTHFR	SLAMF7	0.000000	U	chr1:11860000	chr1:160700000
CLCN6;MTHFR	LY9	0.000000	U	chr1:11860000	chr1:160760000
CLCN6;MTHFR	CD244	0.000000	U	chr1:11860000	chr1:160830000
CLCN6;MTHFR	TSTD1	0.000000	U	chr1:11860000	chr1:161000000
CLCN6;MTHFR	USF1	0.000000	U	chr1:11860000	chr1:161010000
CLCN6;MTHFR	DEDD	0.000000	U	chr1:11860000	chr1:161100000
CLCN6;MTHFR	FCER1G	0.000000	U	chr1:11860000	chr1:161180000
