Source	Target	Weight	EdgeType	SourceType	TargetType
LMX1A	ACPP	0.000000	D	LMX1A	chr3:132030000
LMX1A	TRNT1	0.000000	D	LMX1A	chr3:3160000
LMX1A	ZNF619	0.000000	D	LMX1A	chr3:40510000
LMX1A	PRICKLE2	0.000000	D	LMX1A	chr3:64210000
SHOX2	TPRA1	0.000000	D	SHOX2	chr3:127300000
SHOX2	MCM2	0.000000	D	SHOX2	chr3:127310000
SHOX2	ABTB1	0.000000	D	SHOX2	chr3:127390000
SHOX2	MGLL	0.000000	D	SHOX2	chr3:127540000
SHOX2	SEC61A1	0.000000	D	SHOX2	chr3:127770000
SHOX2	EEFSEC;RUVBL1	0.000000	D	SHOX2	chr3:127870000
SHOX2	ACPP	0.000000	D	SHOX2	chr3:132030000
SHOX2	TFDP2	0.000000	D	SHOX2	chr3:141860000
SHOX2	TRNT1	0.000000	D	SHOX2	chr3:3160000
SHOX2	CNOT10	0.000000	D	SHOX2	chr3:32720000
SHOX2	RFT1	0.000000	D	SHOX2	chr3:53160000
SHOX2	DCP1A	0.000000	D	SHOX2	chr3:53380000
SHOX2	CACNA1D	0.000000	D	SHOX2	chr3:53520000
UNCX	TPRA1	0.000000	D	UNCX	chr3:127300000
UNCX	MCM2	0.000000	D	UNCX	chr3:127310000
UNCX	ABTB1	0.000000	D	UNCX	chr3:127390000
UNCX	MGLL	0.000000	D	UNCX	chr3:127540000
UNCX	SEC61A1	0.000000	D	UNCX	chr3:127770000
UNCX	EEFSEC;RUVBL1	0.000000	D	UNCX	chr3:127870000
UNCX	ACPP	0.000000	D	UNCX	chr3:132030000
UNCX	TFDP2	0.000000	D	UNCX	chr3:141860000
UNCX	TRNT1	0.000000	D	UNCX	chr3:3160000
UNCX	CNOT10	0.000000	D	UNCX	chr3:32720000
UNCX	ZNF619	0.000000	D	UNCX	chr3:40510000
UNCX	RFT1	0.000000	D	UNCX	chr3:53160000
UNCX	DCP1A	0.000000	D	UNCX	chr3:53380000
UNCX	CACNA1D	0.000000	D	UNCX	chr3:53520000
GSX1	TFDP2	0.000000	D	GSX1	chr3:141860000
GSX1	CNOT10	0.000000	D	GSX1	chr3:32720000
GSX1	RFT1	0.000000	D	GSX1	chr3:53160000
GSX1	DCP1A	0.000000	D	GSX1	chr3:53380000
GSX1	CACNA1D	0.000000	D	GSX1	chr3:53520000
IRX6	TPRA1	0.000000	D	IRX6	chr3:127300000
IRX6	MCM2	0.000000	D	IRX6	chr3:127310000
IRX6	ABTB1	0.000000	D	IRX6	chr3:127390000
IRX6	MGLL	0.000000	D	IRX6	chr3:127540000
IRX6	SEC61A1	0.000000	D	IRX6	chr3:127770000
IRX6	EEFSEC;RUVBL1	0.000000	D	IRX6	chr3:127870000
IRX6	PRICKLE2	0.000000	D	IRX6	chr3:64210000
LHX2	PDIA5	0.000000	D	LHX2	chr3:122780000
LHX2	TPRA1	0.000000	D	LHX2	chr3:127300000
LHX2	MCM2	0.000000	D	LHX2	chr3:127310000
LHX2	ABTB1	0.000000	D	LHX2	chr3:127390000
LHX2	MGLL	0.000000	D	LHX2	chr3:127540000
LHX2	SEC61A1	0.000000	D	LHX2	chr3:127770000
LHX2	EEFSEC;RUVBL1	0.000000	D	LHX2	chr3:127870000
LHX2	ZNF619	0.000000	D	LHX2	chr3:40510000
HOXC4	ACPP	0.000000	D	HOXC4	chr3:132030000
HOXC4	TRNT1	0.000000	D	HOXC4	chr3:3160000
HOXC4	PRICKLE2	0.000000	D	HOXC4	chr3:64210000
NKX6-2	PDIA5	0.000000	D	NKX6-2	chr3:122780000
NKX6-2	TPRA1	0.000000	D	NKX6-2	chr3:127300000
NKX6-2	MCM2	0.000000	D	NKX6-2	chr3:127310000
NKX6-2	ABTB1	0.000000	D	NKX6-2	chr3:127390000
NKX6-2	MGLL	0.000000	D	NKX6-2	chr3:127540000
