Source	Target	Weight	EdgeType	SourceType	TargetType
TGIF1	NFKB2	0.000000	D	TGIF1	chr10:104150000
TGIF1	OBFC1	0.000000	D	TGIF1	chr10:105670000
TGIF1	GRK5	0.000000	D	TGIF1	chr10:120960000
TGIF1	TIAL1	0.000000	D	TGIF1	chr10:121350000
TGIF1	INPP5F	0.000000	D	TGIF1	chr10:121480000
TGIF1	FAM53B	0.000000	D	TGIF1	chr10:126430000
TGIF1	ARHGAP21	0.000000	D	TGIF1	chr10:25010000
TGIF1	FRMPD2	0.000000	D	TGIF1	chr10:49480000
TGIF1	MAPK8	0.000000	D	TGIF1	chr10:49510000
TGIF1	ARHGAP22	0.000000	D	TGIF1	chr10:49860000
TGIF1	WDFY4	0.000000	D	TGIF1	chr10:49890000
TGIF1	VSTM4	0.000000	D	TGIF1	chr10:50320000
SPDEF	NFKB2	0.000000	D	SPDEF	chr10:104150000
SPDEF	OBFC1	0.000000	D	SPDEF	chr10:105670000
SPDEF	GRK5	0.000000	D	SPDEF	chr10:120960000
SPDEF	TIAL1	0.000000	D	SPDEF	chr10:121350000
SPDEF	INPP5F	0.000000	D	SPDEF	chr10:121480000
SPDEF	FAM53B	0.000000	D	SPDEF	chr10:126430000
SPDEF	ARHGAP21	0.000000	D	SPDEF	chr10:25010000
SPDEF	FRMPD2	0.000000	D	SPDEF	chr10:49480000
SPDEF	MAPK8	0.000000	D	SPDEF	chr10:49510000
SPDEF	ARHGAP22	0.000000	D	SPDEF	chr10:49860000
SPDEF	WDFY4	0.000000	D	SPDEF	chr10:49890000
SPDEF	VSTM4	0.000000	D	SPDEF	chr10:50320000
NFKB2	GRK5	0.000000	U	chr10:104150000	chr10:120960000
NFKB2	TIAL1	0.000000	U	chr10:104150000	chr10:121350000
NFKB2	INPP5F	0.000000	U	chr10:104150000	chr10:121480000
NFKB2	FAM53B	0.000000	U	chr10:104150000	chr10:126430000
NFKB2	MAPK8	0.000000	U	chr10:104150000	chr10:49510000
NFKB2	ARHGAP22	0.000000	U	chr10:104150000	chr10:49860000
NFKB2	WDFY4	0.000000	U	chr10:104150000	chr10:49890000
OBFC1	GRK5	0.000000	U	chr10:105670000	chr10:120960000
OBFC1	TIAL1	0.000000	U	chr10:105670000	chr10:121350000
OBFC1	INPP5F	0.000000	U	chr10:105670000	chr10:121480000
OBFC1	FAM53B	0.000000	U	chr10:105670000	chr10:126430000
OBFC1	ARHGAP21	0.000000	U	chr10:105670000	chr10:25010000
OBFC1	FRMPD2	0.000000	U	chr10:105670000	chr10:49480000
OBFC1	MAPK8	0.000000	U	chr10:105670000	chr10:49510000
OBFC1	ARHGAP22	0.000000	U	chr10:105670000	chr10:49860000
OBFC1	WDFY4	0.000000	U	chr10:105670000	chr10:49890000
OBFC1	VSTM4	0.000000	U	chr10:105670000	chr10:50320000
GRK5	TIAL1	0.000000	U	chr10:120960000	chr10:121350000
GRK5	INPP5F	0.000000	U	chr10:120960000	chr10:121480000
GRK5	FRMPD2	0.000000	U	chr10:120960000	chr10:49480000
GRK5	WDFY4	0.000000	U	chr10:120960000	chr10:49890000
TIAL1	INPP5F	0.000000	U	chr10:121350000	chr10:121480000
TIAL1	FAM53B	0.000000	U	chr10:121350000	chr10:126430000
TIAL1	ARHGAP21	0.000000	U	chr10:121350000	chr10:25010000
TIAL1	FRMPD2	0.000000	U	chr10:121350000	chr10:49480000
TIAL1	WDFY4	0.000000	U	chr10:121350000	chr10:49890000
TIAL1	VSTM4	0.000000	U	chr10:121350000	chr10:50320000
INPP5F	FAM53B	0.000000	U	chr10:121480000	chr10:126430000
INPP5F	FRMPD2	0.000000	U	chr10:121480000	chr10:49480000
INPP5F	VSTM4	0.000000	U	chr10:121480000	chr10:50320000
FAM53B	ARHGAP21	0.000000	U	chr10:126430000	chr10:25010000
FAM53B	FRMPD2	0.000000	U	chr10:126430000	chr10:49480000
FAM53B	MAPK8	0.000000	U	chr10:126430000	chr10:49510000
FAM53B	WDFY4	0.000000	U	chr10:126430000	chr10:49890000
ARHGAP21	FRMPD2	0.000000	U	chr10:25010000	chr10:49480000
ARHGAP21	ARHGAP22	0.000000	U	chr10:25010000	chr10:49860000
ARHGAP21	WDFY4	0.000000	U	chr10:25010000	chr10:49890000
FRMPD2	MAPK8	0.000000	U	chr10:49480000	chr10:49510000
FRMPD2	ARHGAP22	0.000000	U	chr10:49480000	chr10:49860000
FRMPD2	WDFY4	0.000000	U	chr10:49480000	chr10:49890000
MAPK8	ARHGAP22	0.000000	U	chr10:49510000	chr10:49860000
MAPK8	WDFY4	0.000000	U	chr10:49510000	chr10:49890000
ARHGAP22	WDFY4	0.000000	U	chr10:49860000	chr10:49890000
ARHGAP22	VSTM4	0.000000	U	chr10:49860000	chr10:50320000
WDFY4	VSTM4	0.000000	U	chr10:49890000	chr10:50320000
