Source	Target	Weight	EdgeType	SourceType	TargetType
CBX5	DNAJC25;DNAJC25-GNG10	0.000000	D	CBX5	chr9:114390000
CBX5	GNG10	0.000000	D	CBX5	chr9:114420000
CBX5	UGCG	0.000000	D	CBX5	chr9:114650000
CBX5	SUSD1	0.000000	D	CBX5	chr9:114930000
CBX5	PTBP3	0.000000	D	CBX5	chr9:115090000
CBX5	HSDL2	0.000000	D	CBX5	chr9:115140000
CBX5	KIAA1958	0.000000	D	CBX5	chr9:115240000
CBX5	NEK6	0.000000	D	CBX5	chr9:127010000
CBX5	FAM129B	0.000000	D	CBX5	chr9:130340000
CBX5	STXBP1	0.000000	D	CBX5	chr9:130370000
CBX5	PTRH1	0.000000	D	CBX5	chr9:130470000
CBX5	TOR2A	0.000000	D	CBX5	chr9:130490000
CBX5	CDK9;SH2D3C	0.000000	D	CBX5	chr9:130540000
CBX5	FPGS	0.000000	D	CBX5	chr9:130560000
CBX5	ENG	0.000000	D	CBX5	chr9:130610000
CBX5	AK1	0.000000	D	CBX5	chr9:130640000
CBX5	ST6GALNAC6	0.000000	D	CBX5	chr9:130660000
CBX5	ST6GALNAC4	0.000000	D	CBX5	chr9:130670000
CBX5	FAM102A	0.000000	D	CBX5	chr9:130740000
CBX5	NAIF1	0.000000	D	CBX5	chr9:130820000
CBX5	SLC25A25	0.000000	D	CBX5	chr9:130830000
CBX5	PTGES2	0.000000	D	CBX5	chr9:130890000
CBX5	C9orf16	0.000000	D	CBX5	chr9:130920000
CBX5	CIZ1;DNM1	0.000000	D	CBX5	chr9:130960000
CBX5	GOLGA2;SWI5	0.000000	D	CBX5	chr9:131030000
CBX5	COQ4;TRUB2	0.000000	D	CBX5	chr9:131080000
CBX5	SLC27A4	0.000000	D	CBX5	chr9:131100000
CBX5	URM1	0.000000	D	CBX5	chr9:131130000
CBX5	CERCAM	0.000000	D	CBX5	chr9:131180000
CBX5	ODF2	0.000000	D	CBX5	chr9:131210000
CBX5	ZDHHC21	0.000000	D	CBX5	chr9:14690000
CBX5	PAX5	0.000000	D	CBX5	chr9:37030000
CBX5	ZCCHC7	0.000000	D	CBX5	chr9:37120000
CBX5	GRHPR	0.000000	D	CBX5	chr9:37420000
