Source	Target	Weight	EdgeType	SourceType	TargetType
HOXA9	INIP	0.000000	D	HOXA9	chr9:115480000
HOXA9	SNX30	0.000000	D	HOXA9	chr9:115510000
HOXA9	C9orf43;POLE3	0.000000	D	HOXA9	chr9:116170000
HOXA9	TRIM32	0.000000	D	HOXA9	chr9:119440000
HOXA9	ASTN2	0.000000	D	HOXA9	chr9:120170000
HOXA9	ZDHHC21	0.000000	D	HOXA9	chr9:14690000
HOXA9	DDX58	0.000000	D	HOXA9	chr9:32520000
HOXA9	GCNT1	0.000000	D	HOXA9	chr9:79050000
HOXA9	AGTPBP1	0.000000	D	HOXA9	chr9:88350000
HOXA9	GOLM1	0.000000	D	HOXA9	chr9:88710000
SOX21	INIP	0.000000	D	SOX21	chr9:115480000
SOX21	SNX30	0.000000	D	SOX21	chr9:115510000
SOX21	C9orf43;POLE3	0.000000	D	SOX21	chr9:116170000
SOX21	ATP6V1G1	0.000000	D	SOX21	chr9:117340000
SOX21	TRIM32	0.000000	D	SOX21	chr9:119440000
SOX21	ASTN2	0.000000	D	SOX21	chr9:120170000
SOX21	SCAI	0.000000	D	SOX21	chr9:127900000
SOX21	PPP6C	0.000000	D	SOX21	chr9:127950000
SOX21	RABEPK	0.000000	D	SOX21	chr9:127960000
SOX21	HSPA5	0.000000	D	SOX21	chr9:128000000
SOX21	GAPVD1	0.000000	D	SOX21	chr9:128020000
SOX21	MAPKAP1	0.000000	D	SOX21	chr9:128460000
SOX21	MLLT3	0.000000	D	SOX21	chr9:20620000
SOX21	DDX58	0.000000	D	SOX21	chr9:32520000
SOX21	GCNT1	0.000000	D	SOX21	chr9:79050000
IRF8	C9orf43;POLE3	0.000000	D	IRF8	chr9:116170000
IRF8	ATP6V1G1	0.000000	D	IRF8	chr9:117340000
IRF8	SCAI	0.000000	D	IRF8	chr9:127900000
IRF8	PPP6C	0.000000	D	IRF8	chr9:127950000
IRF8	RABEPK	0.000000	D	IRF8	chr9:127960000
IRF8	HSPA5	0.000000	D	IRF8	chr9:128000000
IRF8	GAPVD1	0.000000	D	IRF8	chr9:128020000
IRF8	MAPKAP1	0.000000	D	IRF8	chr9:128460000
IRF8	ZDHHC21	0.000000	D	IRF8	chr9:14690000
IRF8	MLLT3	0.000000	D	IRF8	chr9:20620000
IRF8	DDX58	0.000000	D	IRF8	chr9:32520000
IRF9	C9orf43;POLE3	0.000000	D	IRF9	chr9:116170000
IRF9	ATP6V1G1	0.000000	D	IRF9	chr9:117340000
IRF9	SCAI	0.000000	D	IRF9	chr9:127900000
IRF9	PPP6C	0.000000	D	IRF9	chr9:127950000
IRF9	RABEPK	0.000000	D	IRF9	chr9:127960000
IRF9	HSPA5	0.000000	D	IRF9	chr9:128000000
IRF9	GAPVD1	0.000000	D	IRF9	chr9:128020000
IRF9	MAPKAP1	0.000000	D	IRF9	chr9:128460000
IRF9	ZDHHC21	0.000000	D	IRF9	chr9:14690000
IRF9	MLLT3	0.000000	D	IRF9	chr9:20620000
IRF9	DDX58	0.000000	D	IRF9	chr9:32520000
IRF9	NTRK2	0.000000	D	IRF9	chr9:87280000
IRF9	GOLM1	0.000000	D	IRF9	chr9:88710000
IRF3	C9orf43;POLE3	0.000000	D	IRF3	chr9:116170000
IRF3	ATP6V1G1	0.000000	D	IRF3	chr9:117340000
IRF3	SCAI	0.000000	D	IRF3	chr9:127900000
IRF3	PPP6C	0.000000	D	IRF3	chr9:127950000
IRF3	RABEPK	0.000000	D	IRF3	chr9:127960000
IRF3	HSPA5	0.000000	D	IRF3	chr9:128000000
IRF3	GAPVD1	0.000000	D	IRF3	chr9:128020000
IRF3	MAPKAP1	0.000000	D	IRF3	chr9:128460000
IRF3	ZDHHC21	0.000000	D	IRF3	chr9:14690000
IRF3	MLLT3	0.000000	D	IRF3	chr9:20620000
IRF3	DDX58	0.000000	D	IRF3	chr9:32520000
IRF3	NTRK2	0.000000	D	IRF3	chr9:87280000
IRF3	GOLM1	0.000000	D	IRF3	chr9:88710000
POU1F1	INIP	0.000000	D	POU1F1	chr9:115480000
POU1F1	SNX30	0.000000	D	POU1F1	chr9:115510000
POU1F1	ATP6V1G1	0.000000	D	POU1F1	chr9:117340000
POU1F1	MAPKAP1	0.000000	D	POU1F1	chr9:128460000
POU1F1	GCNT1	0.000000	D	POU1F1	chr9:79050000
POU1F1	IDNK	0.000000	D	POU1F1	chr9:86230000
POU1F1	AGTPBP1	0.000000	D	POU1F1	chr9:88350000
POU1F1	GOLM1	0.000000	D	POU1F1	chr9:88710000
DLX2	SCAI	0.000000	D	DLX2	chr9:127900000
DLX2	PPP6C	0.000000	D	DLX2	chr9:127950000
