Source	Target	Weight	EdgeType	SourceType	TargetType
VSX2	CDC40;WASF1	0.000000	D	VSX2	chr6:110500000
POU6F2	CDC40;WASF1	0.000000	D	POU6F2	chr6:110500000
POU6F2	DCBLD1	0.000000	D	POU6F2	chr6:117800000
POU6F2	GOPC	0.000000	D	POU6F2	chr6:117920000
POU6F2	NUS1	0.000000	D	POU6F2	chr6:117990000
POU6F2	TXLNB	0.000000	D	POU6F2	chr6:139610000
POU6F2	MRPL14;TMEM63B	0.000000	D	POU6F2	chr6:44090000
DLX1	CDC40;WASF1	0.000000	D	DLX1	chr6:110500000
DLX1	DCBLD1	0.000000	D	DLX1	chr6:117800000
DLX1	GOPC	0.000000	D	DLX1	chr6:117920000
DLX1	NUS1	0.000000	D	DLX1	chr6:117990000
DLX1	MRPL14;TMEM63B	0.000000	D	DLX1	chr6:44090000
DLX1	FILIP1	0.000000	D	DLX1	chr6:76200000
DLX1	SNAP91	0.000000	D	DLX1	chr6:84410000
HOXA2	CDC40;WASF1	0.000000	D	HOXA2	chr6:110500000
HOXA2	DCBLD1	0.000000	D	HOXA2	chr6:117800000
HOXA2	GOPC	0.000000	D	HOXA2	chr6:117920000
HOXA2	NUS1	0.000000	D	HOXA2	chr6:117990000
HOXA2	FILIP1	0.000000	D	HOXA2	chr6:76200000
HOXA2	SNAP91	0.000000	D	HOXA2	chr6:84410000
HOXA5	CDC40;WASF1	0.000000	D	HOXA5	chr6:110500000
HOXA5	DCBLD1	0.000000	D	HOXA5	chr6:117800000
HOXA5	GOPC	0.000000	D	HOXA5	chr6:117920000
HOXA5	NUS1	0.000000	D	HOXA5	chr6:117990000
HOXA5	TXLNB	0.000000	D	HOXA5	chr6:139610000
HOXA5	FILIP1	0.000000	D	HOXA5	chr6:76200000
HOXA5	SNAP91	0.000000	D	HOXA5	chr6:84410000
CDC40;WASF1	DCBLD1	0.000000	U	chr6:110500000	chr6:117800000
CDC40;WASF1	GOPC	0.000000	U	chr6:110500000	chr6:117920000
CDC40;WASF1	TXLNB	0.000000	U	chr6:110500000	chr6:139610000
CDC40;WASF1	MRPL14;TMEM63B	0.000000	U	chr6:110500000	chr6:44090000
CDC40;WASF1	FILIP1	0.000000	U	chr6:110500000	chr6:76200000
DCBLD1	GOPC	0.000000	U	chr6:117800000	chr6:117920000
DCBLD1	NUS1	0.000000	U	chr6:117800000	chr6:117990000
DCBLD1	TXLNB	0.000000	U	chr6:117800000	chr6:139610000
DCBLD1	FILIP1	0.000000	U	chr6:117800000	chr6:76200000
GOPC	NUS1	0.000000	U	chr6:117920000	chr6:117990000
GOPC	TXLNB	0.000000	U	chr6:117920000	chr6:139610000
NUS1	TXLNB	0.000000	U	chr6:117990000	chr6:139610000
NUS1	MRPL14;TMEM63B	0.000000	U	chr6:117990000	chr6:44090000
NUS1	SNAP91	0.000000	U	chr6:117990000	chr6:84410000
TXLNB	MRPL14;TMEM63B	0.000000	U	chr6:139610000	chr6:44090000
MRPL14;TMEM63B	FILIP1	0.000000	U	chr6:44090000	chr6:76200000
