Source	Target	Weight	EdgeType	SourceType	TargetType
GATA4	SIL1	0.000000	D	GATA4	chr5:138530000
GATA4	SLC23A1	0.000000	D	GATA4	chr5:138710000
GATA4	SPDL1	0.000000	D	GATA4	chr5:169010000
GATA4	DOK3	0.000000	D	GATA4	chr5:176930000
GATA4	CANX	0.000000	D	GATA4	chr5:179120000
GATA4	IL7R	0.000000	D	GATA4	chr5:35850000
GATA4	MRPS36	0.000000	D	GATA4	chr5:68510000
GATA4	ENC1;HEXB	0.000000	D	GATA4	chr5:73930000
GATA4	GFM2;NSA2	0.000000	D	GATA4	chr5:74060000
DMRT3	GFRA3	0.000000	D	DMRT3	chr5:137610000
DMRT3	SIL1	0.000000	D	DMRT3	chr5:138530000
DMRT3	SLC23A1	0.000000	D	DMRT3	chr5:138710000
DMRT3	MXD3;PRELID1;RAB24	0.000000	D	DMRT3	chr5:176730000
DMRT3	GFM2;NSA2	0.000000	D	DMRT3	chr5:74060000
SOX17	CEP120	0.000000	D	SOX17	chr5:122750000
SOX17	CSNK1G3	0.000000	D	SOX17	chr5:122840000
SOX17	SIL1	0.000000	D	SOX17	chr5:138530000
SOX17	EBF1	0.000000	D	SOX17	chr5:158520000
SOX17	MXD3;PRELID1;RAB24	0.000000	D	SOX17	chr5:176730000
SOX17	LMAN2	0.000000	D	SOX17	chr5:176770000
SOX17	RGS14	0.000000	D	SOX17	chr5:176780000
SOX17	PRR7	0.000000	D	SOX17	chr5:176870000
SOX17	DBN1	0.000000	D	SOX17	chr5:176900000
SOX17	PDLIM7	0.000000	D	SOX17	chr5:176920000
SOX17	DOK3	0.000000	D	SOX17	chr5:176930000
SOX17	DDX41	0.000000	D	SOX17	chr5:176940000
SOX17	FAM193B	0.000000	D	SOX17	chr5:176980000
SOX17	TMED9	0.000000	D	SOX17	chr5:177010000
SOX17	B4GALT7	0.000000	D	SOX17	chr5:177020000
SOX17	DNAJC21	0.000000	D	SOX17	chr5:34920000
SOX17	IL7R	0.000000	D	SOX17	chr5:35850000
SOX17	MRPS36	0.000000	D	SOX17	chr5:68510000
SOX17	ENC1;HEXB	0.000000	D	SOX17	chr5:73930000
GATA3	BRD8;KIF20A	0.000000	D	GATA3	chr5:137510000
GATA3	SPDL1	0.000000	D	GATA3	chr5:169010000
GATA3	MXD3;PRELID1;RAB24	0.000000	D	GATA3	chr5:176730000
GATA3	LMAN2	0.000000	D	GATA3	chr5:176770000
GATA3	RGS14	0.000000	D	GATA3	chr5:176780000
GATA3	PRR7	0.000000	D	GATA3	chr5:176870000
GATA3	DBN1	0.000000	D	GATA3	chr5:176900000
GATA3	PDLIM7	0.000000	D	GATA3	chr5:176920000
GATA3	DOK3	0.000000	D	GATA3	chr5:176930000
GATA3	DDX41	0.000000	D	GATA3	chr5:176940000
GATA3	FAM193B	0.000000	D	GATA3	chr5:176980000
GATA3	TMED9	0.000000	D	GATA3	chr5:177010000
GATA3	B4GALT7	0.000000	D	GATA3	chr5:177020000
GATA3	CANX	0.000000	D	GATA3	chr5:179120000
GATA3	MRPS36	0.000000	D	GATA3	chr5:68510000
GATA3	ENC1;HEXB	0.000000	D	GATA3	chr5:73930000
SPDEF	BRD8;KIF20A	0.000000	D	SPDEF	chr5:137510000
SPDEF	GFRA3	0.000000	D	SPDEF	chr5:137610000
SPDEF	SIL1	0.000000	D	SPDEF	chr5:138530000
SPDEF	SLC23A1	0.000000	D	SPDEF	chr5:138710000
SPDEF	EBF1	0.000000	D	SPDEF	chr5:158520000
SPDEF	CANX	0.000000	D	SPDEF	chr5:179120000
SPDEF	IL7R	0.000000	D	SPDEF	chr5:35850000
SOX14	BRD8;KIF20A	0.000000	D	SOX14	chr5:137510000
SOX14	SIL1	0.000000	D	SOX14	chr5:138530000
SOX14	SLC23A1	0.000000	D	SOX14	chr5:138710000
SOX14	EBF1	0.000000	D	SOX14	chr5:158520000
SOX14	MXD3;PRELID1;RAB24	0.000000	D	SOX14	chr5:176730000
SOX14	LMAN2	0.000000	D	SOX14	chr5:176770000
SOX14	RGS14	0.000000	D	SOX14	chr5:176780000
SOX14	PRR7	0.000000	D	SOX14	chr5:176870000
SOX14	DBN1	0.000000	D	SOX14	chr5:176900000
SOX14	PDLIM7	0.000000	D	SOX14	chr5:176920000
SOX14	DOK3	0.000000	D	SOX14	chr5:176930000
SOX14	DDX41	0.000000	D	SOX14	chr5:176940000
SOX14	FAM193B	0.000000	D	SOX14	chr5:176980000
SOX14	TMED9	0.000000	D	SOX14	chr5:177010000
