Source	Target	Weight	EdgeType	SourceType	TargetType
LHX6	ETV1	0.000000	D	LHX6	chr7:14030000
LHX6	NFE2L3	0.000000	D	LHX6	chr7:26190000
LHX6	SNX10	0.000000	D	LHX6	chr7:26330000
LHX6	MTURN	0.000000	D	LHX6	chr7:30170000
LHX6	ZNRF2	0.000000	D	LHX6	chr7:30320000
LHX6	NOD1	0.000000	D	LHX6	chr7:30510000
LHX6	GGCT	0.000000	D	LHX6	chr7:30540000
LHX6	GARS	0.000000	D	LHX6	chr7:30630000
LHX6	GPR141	0.000000	D	LHX6	chr7:37770000
LHX6	ZNF853	0.000000	D	LHX6	chr7:6650000
GSX2	ETV1	0.000000	D	GSX2	chr7:14030000
GSX2	NFE2L3	0.000000	D	GSX2	chr7:26190000
GSX2	SNX10	0.000000	D	GSX2	chr7:26330000
GSX2	NT5C3A	0.000000	D	GSX2	chr7:33100000
GSX2	GPR141	0.000000	D	GSX2	chr7:37770000
GSX2	ZNF853	0.000000	D	GSX2	chr7:6650000
ATF4	MTURN	0.000000	D	ATF4	chr7:30170000
ATF4	GARS	0.000000	D	ATF4	chr7:30630000
NKX2-2	MTURN	0.000000	D	NKX2-2	chr7:30170000
NKX2-2	ZNRF2	0.000000	D	NKX2-2	chr7:30320000
NKX2-2	NOD1	0.000000	D	NKX2-2	chr7:30510000
NKX2-2	GGCT	0.000000	D	NKX2-2	chr7:30540000
NKX2-2	GARS	0.000000	D	NKX2-2	chr7:30630000
RAX	NFE2L3	0.000000	D	RAX	chr7:26190000
RAX	SNX10	0.000000	D	RAX	chr7:26330000
RAX	GPR141	0.000000	D	RAX	chr7:37770000
RAX	ZNF853	0.000000	D	RAX	chr7:6650000
ZNF35	ETV1	0.000000	D	ZNF35	chr7:14030000
ZNF35	NFE2L3	0.000000	D	ZNF35	chr7:26190000
ZNF35	SNX10	0.000000	D	ZNF35	chr7:26330000
ZNF35	ZNRF2	0.000000	D	ZNF35	chr7:30320000
ZNF35	GPR141	0.000000	D	ZNF35	chr7:37770000
ZNF35	GNG11	0.000000	D	ZNF35	chr7:93550000
HOXA6	ETV1	0.000000	D	HOXA6	chr7:14030000
HOXA6	NFE2L3	0.000000	D	HOXA6	chr7:26190000
HOXA6	SNX10	0.000000	D	HOXA6	chr7:26330000
HOXA6	NT5C3A	0.000000	D	HOXA6	chr7:33100000
HOXA6	GNG11	0.000000	D	HOXA6	chr7:93550000
GRHL1	NFE2L3	0.000000	D	GRHL1	chr7:26190000
GRHL1	SNX10	0.000000	D	GRHL1	chr7:26330000
VAX2	ETV1	0.000000	D	VAX2	chr7:14030000
VAX2	NFE2L3	0.000000	D	VAX2	chr7:26190000
VAX2	SNX10	0.000000	D	VAX2	chr7:26330000
VAX2	MTURN	0.000000	D	VAX2	chr7:30170000
VAX2	ZNRF2	0.000000	D	VAX2	chr7:30320000
VAX2	NOD1	0.000000	D	VAX2	chr7:30510000
VAX2	GGCT	0.000000	D	VAX2	chr7:30540000
VAX2	GARS	0.000000	D	VAX2	chr7:30630000
VAX2	GPR141	0.000000	D	VAX2	chr7:37770000
VAX2	ZNF853	0.000000	D	VAX2	chr7:6650000
VAX2	GNG11	0.000000	D	VAX2	chr7:93550000
NOTO	GPR141	0.000000	D	NOTO	chr7:37770000
NOTO	ZNF853	0.000000	D	NOTO	chr7:6650000
