Source	Target	Weight	EdgeType	SourceType	TargetType
GATA5	REV3L	0.000000	D	GATA5	chr6:111800000
GATA5	TRAF3IP2	0.000000	D	GATA5	chr6:111920000
GATA5	ZC3H12D	0.000000	D	GATA5	chr6:149800000
GATA5	GINM1	0.000000	D	GATA5	chr6:149880000
GATA5	SCAF8	0.000000	D	GATA5	chr6:155050000
GATA5	HIST1H2AB;HIST1H3B	0.000000	D	GATA5	chr6:26030000
SOX14	REV3L	0.000000	D	SOX14	chr6:111800000
SOX14	TRAF3IP2	0.000000	D	SOX14	chr6:111920000
SOX14	ZC3H12D	0.000000	D	SOX14	chr6:149800000
SOX14	GINM1	0.000000	D	SOX14	chr6:149880000
SOX14	SCAF8	0.000000	D	SOX14	chr6:155050000
SOX14	HIST1H2AB;HIST1H3B	0.000000	D	SOX14	chr6:26030000
REV3L	TRAF3IP2	0.000000	U	chr6:111800000	chr6:111920000
REV3L	ZC3H12D	0.000000	U	chr6:111800000	chr6:149800000
REV3L	GINM1	0.000000	U	chr6:111800000	chr6:149880000
REV3L	SCAF8	0.000000	U	chr6:111800000	chr6:155050000
REV3L	HIST1H2AB;HIST1H3B	0.000000	U	chr6:111800000	chr6:26030000
TRAF3IP2	ZC3H12D	0.000000	U	chr6:111920000	chr6:149800000
TRAF3IP2	SCAF8	0.000000	U	chr6:111920000	chr6:155050000
TRAF3IP2	HIST1H2AB;HIST1H3B	0.000000	U	chr6:111920000	chr6:26030000
ZC3H12D	GINM1	0.000000	U	chr6:149800000	chr6:149880000
ZC3H12D	SCAF8	0.000000	U	chr6:149800000	chr6:155050000
GINM1	SCAF8	0.000000	U	chr6:149880000	chr6:155050000
GINM1	HIST1H2AB;HIST1H3B	0.000000	U	chr6:149880000	chr6:26030000
