Source	Target	Weight	EdgeType	SourceType	TargetType
GRHL1	ARL2	0.000000	D	GRHL1	chr11:64780000
GRHL1	CDCA5;ZFPL1	0.000000	D	GRHL1	chr11:64850000
GRHL1	VPS51	0.000000	D	GRHL1	chr11:64860000
GRHL1	TM7SF2	0.000000	D	GRHL1	chr11:64870000
GRHL1	SYVN1	0.000000	D	GRHL1	chr11:64900000
GRHL1	CAPN1	0.000000	D	GRHL1	chr11:64940000
GRHL1	CDC42EP2	0.000000	D	GRHL1	chr11:65080000
GRHL1	DPF2	0.000000	D	GRHL1	chr11:65100000
GRHL1	TIGD3	0.000000	D	GRHL1	chr11:65120000
GRHL1	SCYL1	0.000000	D	GRHL1	chr11:65290000
GRHL1	FAM89B;SSSCA1	0.000000	D	GRHL1	chr11:65330000
GRHL1	EHBP1L1	0.000000	D	GRHL1	chr11:65340000
IRX5	ARL2	0.000000	D	IRX5	chr11:64780000
IRX5	CDCA5;ZFPL1	0.000000	D	IRX5	chr11:64850000
IRX5	VPS51	0.000000	D	IRX5	chr11:64860000
IRX5	TM7SF2	0.000000	D	IRX5	chr11:64870000
IRX5	SYVN1	0.000000	D	IRX5	chr11:64900000
IRX5	CAPN1	0.000000	D	IRX5	chr11:64940000
IRX5	CDC42EP2	0.000000	D	IRX5	chr11:65080000
IRX5	DPF2	0.000000	D	IRX5	chr11:65100000
IRX5	TIGD3	0.000000	D	IRX5	chr11:65120000
IRX5	SCYL1	0.000000	D	IRX5	chr11:65290000
IRX5	FAM89B;SSSCA1	0.000000	D	IRX5	chr11:65330000
IRX5	EHBP1L1	0.000000	D	IRX5	chr11:65340000
IRX2	ARL2	0.000000	D	IRX2	chr11:64780000
IRX2	CDCA5;ZFPL1	0.000000	D	IRX2	chr11:64850000
IRX2	VPS51	0.000000	D	IRX2	chr11:64860000
IRX2	TM7SF2	0.000000	D	IRX2	chr11:64870000
IRX2	SYVN1	0.000000	D	IRX2	chr11:64900000
IRX2	CAPN1	0.000000	D	IRX2	chr11:64940000
IRX2	CDC42EP2	0.000000	D	IRX2	chr11:65080000
IRX2	DPF2	0.000000	D	IRX2	chr11:65100000
IRX2	TIGD3	0.000000	D	IRX2	chr11:65120000
IRX2	SCYL1	0.000000	D	IRX2	chr11:65290000
IRX2	FAM89B;SSSCA1	0.000000	D	IRX2	chr11:65330000
IRX2	EHBP1L1	0.000000	D	IRX2	chr11:65340000
ZNF384	GTF2H1;HPS5	0.000000	D	ZNF384	chr11:18340000
ZNF384	RARRES3	0.000000	D	ZNF384	chr11:63300000
ZNF384	RTN3	0.000000	D	ZNF384	chr11:63440000
ZNF384	COX8A	0.000000	D	ZNF384	chr11:63740000
ZNF384	ARL2	0.000000	D	ZNF384	chr11:64780000
ZNF384	CDCA5;ZFPL1	0.000000	D	ZNF384	chr11:64850000
ZNF384	VPS51	0.000000	D	ZNF384	chr11:64860000
ZNF384	TM7SF2	0.000000	D	ZNF384	chr11:64870000
ZNF384	SYVN1	0.000000	D	ZNF384	chr11:64900000
ZNF384	CAPN1	0.000000	D	ZNF384	chr11:64940000
ZNF384	CDC42EP2	0.000000	D	ZNF384	chr11:65080000
ZNF384	DPF2	0.000000	D	ZNF384	chr11:65100000
ZNF384	TIGD3	0.000000	D	ZNF384	chr11:65120000
ZNF384	SCYL1	0.000000	D	ZNF384	chr11:65290000
ZNF384	FAM89B;SSSCA1	0.000000	D	ZNF384	chr11:65330000
ZNF384	EHBP1L1	0.000000	D	ZNF384	chr11:65340000
SREBF2	GTF2H1;HPS5	0.000000	D	SREBF2	chr11:18340000
SREBF2	ARL2	0.000000	D	SREBF2	chr11:64780000
SREBF2	CDCA5;ZFPL1	0.000000	D	SREBF2	chr11:64850000
SREBF2	VPS51	0.000000	D	SREBF2	chr11:64860000
SREBF2	TM7SF2	0.000000	D	SREBF2	chr11:64870000
SREBF2	SYVN1	0.000000	D	SREBF2	chr11:64900000
SREBF2	CAPN1	0.000000	D	SREBF2	chr11:64940000
SREBF2	CDC42EP2	0.000000	D	SREBF2	chr11:65080000
SREBF2	DPF2	0.000000	D	SREBF2	chr11:65100000
SREBF2	TIGD3	0.000000	D	SREBF2	chr11:65120000
SREBF2	SCYL1	0.000000	D	SREBF2	chr11:65290000
SREBF2	FAM89B;SSSCA1	0.000000	D	SREBF2	chr11:65330000
SREBF2	EHBP1L1	0.000000	D	SREBF2	chr11:65340000
NFAT5	HEPACAM	0.000000	D	NFAT5	chr11:124800000
NFAT5	GTF2H1;HPS5	0.000000	D	NFAT5	chr11:18340000
NFAT5	CPSF7;SDHAF2	0.000000	D	NFAT5	chr11:61190000
NFAT5	ARL2	0.000000	D	NFAT5	chr11:64780000
NFAT5	CDCA5;ZFPL1	0.000000	D	NFAT5	chr11:64850000
NFAT5	VPS51	0.000000	D	NFAT5	chr11:64860000
NFAT5	TM7SF2	0.000000	D	NFAT5	chr11:64870000
NFAT5	SYVN1	0.000000	D	NFAT5	chr11:64900000
NFAT5	CAPN1	0.000000	D	NFAT5	chr11:64940000
NFAT5	CDC42EP2	0.000000	D	NFAT5	chr11:65080000
NFAT5	DPF2	0.000000	D	NFAT5	chr11:65100000
NFAT5	TIGD3	0.000000	D	NFAT5	chr11:65120000
NFAT5	SCYL1	0.000000	D	NFAT5	chr11:65290000
NFAT5	FAM89B;SSSCA1	0.000000	D	NFAT5	chr11:65330000
NFAT5	EHBP1L1	0.000000	D	NFAT5	chr11:65340000
IRX6	ARL2	0.000000	D	IRX6	chr11:64780000
IRX6	CDCA5;ZFPL1	0.000000	D	IRX6	chr11:64850000
IRX6	VPS51	0.000000	D	IRX6	chr11:64860000
IRX6	TM7SF2	0.000000	D	IRX6	chr11:64870000
