Source	Target	Weight	EdgeType	SourceType	TargetType
FOXD3	CCDC86	0.000000	D	FOXD3	chr11:60600000
FOXD3	PRPF19	0.000000	D	FOXD3	chr11:60670000
FOXD3	TMEM132A	0.000000	D	FOXD3	chr11:60690000
FOXD3	SLC15A3	0.000000	D	FOXD3	chr11:60710000
FOXD3	CD6	0.000000	D	FOXD3	chr11:60730000
FOXD3	VPS37C	0.000000	D	FOXD3	chr11:60920000
FOXD3	VWCE	0.000000	D	FOXD3	chr11:61060000
FOXD3	DDB1	0.000000	D	FOXD3	chr11:61100000
FOXD3	CYB561A3;TMEM138	0.000000	D	FOXD3	chr11:61120000
FOXK1	FJX1	0.000000	D	FOXK1	chr11:35630000
FOXK1	CCDC86	0.000000	D	FOXK1	chr11:60600000
FOXK1	PRPF19	0.000000	D	FOXK1	chr11:60670000
FOXK1	TMEM132A	0.000000	D	FOXK1	chr11:60690000
FOXK1	SLC15A3	0.000000	D	FOXK1	chr11:60710000
FOXK1	CD6	0.000000	D	FOXK1	chr11:60730000
FOXK1	VPS37C	0.000000	D	FOXK1	chr11:60920000
FOXK1	VWCE	0.000000	D	FOXK1	chr11:61060000
FOXK1	DDB1	0.000000	D	FOXK1	chr11:61100000
FOXK1	CYB561A3;TMEM138	0.000000	D	FOXK1	chr11:61120000
HMGA1	FJX1	0.000000	D	HMGA1	chr11:35630000
HMGA1	CCDC86	0.000000	D	HMGA1	chr11:60600000
HMGA1	PRPF19	0.000000	D	HMGA1	chr11:60670000
HMGA1	TMEM132A	0.000000	D	HMGA1	chr11:60690000
HMGA1	SLC15A3	0.000000	D	HMGA1	chr11:60710000
HMGA1	CD6	0.000000	D	HMGA1	chr11:60730000
HMGA1	VPS37C	0.000000	D	HMGA1	chr11:60920000
HMGA1	VWCE	0.000000	D	HMGA1	chr11:61060000
HMGA1	DDB1	0.000000	D	HMGA1	chr11:61100000
HMGA1	CYB561A3;TMEM138	0.000000	D	HMGA1	chr11:61120000
FJX1	SLC15A3	0.000000	U	chr11:35630000	chr11:60710000
CCDC86	PRPF19	0.000000	U	chr11:60600000	chr11:60670000
CCDC86	TMEM132A	0.000000	U	chr11:60600000	chr11:60690000
CCDC86	SLC15A3	0.000000	U	chr11:60600000	chr11:60710000
CCDC86	CD6	0.000000	U	chr11:60600000	chr11:60730000
CCDC86	VPS37C	0.000000	U	chr11:60600000	chr11:60920000
CCDC86	VWCE	0.000000	U	chr11:60600000	chr11:61060000
CCDC86	DDB1	0.000000	U	chr11:60600000	chr11:61100000
CCDC86	CYB561A3;TMEM138	0.000000	U	chr11:60600000	chr11:61120000
PRPF19	TMEM132A	0.000000	U	chr11:60670000	chr11:60690000
PRPF19	SLC15A3	0.000000	U	chr11:60670000	chr11:60710000
PRPF19	CD6	0.000000	U	chr11:60670000	chr11:60730000
PRPF19	VPS37C	0.000000	U	chr11:60670000	chr11:60920000
PRPF19	VWCE	0.000000	U	chr11:60670000	chr11:61060000
PRPF19	DDB1	0.000000	U	chr11:60670000	chr11:61100000
PRPF19	CYB561A3;TMEM138	0.000000	U	chr11:60670000	chr11:61120000
TMEM132A	SLC15A3	0.000000	U	chr11:60690000	chr11:60710000
TMEM132A	CD6	0.000000	U	chr11:60690000	chr11:60730000
TMEM132A	VPS37C	0.000000	U	chr11:60690000	chr11:60920000
TMEM132A	VWCE	0.000000	U	chr11:60690000	chr11:61060000
TMEM132A	DDB1	0.000000	U	chr11:60690000	chr11:61100000
TMEM132A	CYB561A3;TMEM138	0.000000	U	chr11:60690000	chr11:61120000
SLC15A3	CD6	0.000000	U	chr11:60710000	chr11:60730000
SLC15A3	VPS37C	0.000000	U	chr11:60710000	chr11:60920000
SLC15A3	VWCE	0.000000	U	chr11:60710000	chr11:61060000
SLC15A3	DDB1	0.000000	U	chr11:60710000	chr11:61100000
SLC15A3	CYB561A3;TMEM138	0.000000	U	chr11:60710000	chr11:61120000
CD6	VPS37C	0.000000	U	chr11:60730000	chr11:60920000
CD6	VWCE	0.000000	U	chr11:60730000	chr11:61060000
CD6	DDB1	0.000000	U	chr11:60730000	chr11:61100000
CD6	CYB561A3;TMEM138	0.000000	U	chr11:60730000	chr11:61120000
VPS37C	VWCE	0.000000	U	chr11:60920000	chr11:61060000
VPS37C	CYB561A3;TMEM138	0.000000	U	chr11:60920000	chr11:61120000
VWCE	DDB1	0.000000	U	chr11:61060000	chr11:61100000
VWCE	CYB561A3;TMEM138	0.000000	U	chr11:61060000	chr11:61120000
DDB1	CYB561A3;TMEM138	0.000000	U	chr11:61100000	chr11:61120000
