Source	Target	Weight	EdgeType	SourceType	TargetType
NR1H4	PCK2	0.000000	D	NR1H4	chr14:24560000
NR1H4	SLC38A6;TRMT5	0.000000	D	NR1H4	chr14:61440000
NR1H4	RDH11	0.000000	D	NR1H4	chr14:68160000
NR1H4	RAD51B;ZFYVE26	0.000000	D	NR1H4	chr14:68280000
NKX3-2	PCK2	0.000000	D	NKX3-2	chr14:24560000
NKX3-2	SLC38A6;TRMT5	0.000000	D	NKX3-2	chr14:61440000
NKX3-2	RDH11	0.000000	D	NKX3-2	chr14:68160000
NKX3-2	RAD51B;ZFYVE26	0.000000	D	NKX3-2	chr14:68280000
PCK2	SLC38A6;TRMT5	0.000000	U	chr14:24560000	chr14:61440000
PCK2	RDH11	0.000000	U	chr14:24560000	chr14:68160000
PCK2	RAD51B;ZFYVE26	0.000000	U	chr14:24560000	chr14:68280000
SLC38A6;TRMT5	RDH11	0.000000	U	chr14:61440000	chr14:68160000
SLC38A6;TRMT5	RAD51B;ZFYVE26	0.000000	U	chr14:61440000	chr14:68280000
RDH11	RAD51B;ZFYVE26	0.000000	U	chr14:68160000	chr14:68280000
