Source	Target	Weight	EdgeType	SourceType	TargetType
IRF2	ALCAM	0.000000	D	IRF2	chr3:105080000
IRF2	CBLB	0.000000	D	IRF2	chr3:105580000
IRF2	C3orf58	0.000000	D	IRF2	chr3:143690000
IRF2	PARL	0.000000	D	IRF2	chr3:183600000
IRF2	FGF12	0.000000	D	IRF2	chr3:192440000
IRF2	FAM43A	0.000000	D	IRF2	chr3:194400000
IRF2	BDH1	0.000000	D	IRF2	chr3:197300000
IRF2	NR1D2	0.000000	D	IRF2	chr3:23980000
IRF8	ALCAM	0.000000	D	IRF8	chr3:105080000
IRF8	CBLB	0.000000	D	IRF8	chr3:105580000
IRF8	TOPBP1	0.000000	D	IRF8	chr3:133380000
IRF8	TF	0.000000	D	IRF8	chr3:133460000
IRF8	SRPRB	0.000000	D	IRF8	chr3:133500000
IRF8	RAB6B	0.000000	D	IRF8	chr3:133610000
IRF8	XRN1	0.000000	D	IRF8	chr3:142160000
IRF8	ATR	0.000000	D	IRF8	chr3:142290000
IRF8	PLS1	0.000000	D	IRF8	chr3:142310000
IRF8	C3orf58	0.000000	D	IRF8	chr3:143690000
IRF8	PFN2	0.000000	D	IRF8	chr3:149680000
IRF8	PARL	0.000000	D	IRF8	chr3:183600000
IRF8	BCL6	0.000000	D	IRF8	chr3:187460000
IRF8	FGF12	0.000000	D	IRF8	chr3:192440000
IRF8	FAM43A	0.000000	D	IRF8	chr3:194400000
IRF8	BDH1	0.000000	D	IRF8	chr3:197300000
IRF8	NR1D2	0.000000	D	IRF8	chr3:23980000
IRF9	ALCAM	0.000000	D	IRF9	chr3:105080000
IRF9	CBLB	0.000000	D	IRF9	chr3:105580000
IRF9	TOPBP1	0.000000	D	IRF9	chr3:133380000
IRF9	TF	0.000000	D	IRF9	chr3:133460000
IRF9	SRPRB	0.000000	D	IRF9	chr3:133500000
IRF9	RAB6B	0.000000	D	IRF9	chr3:133610000
IRF9	XRN1	0.000000	D	IRF9	chr3:142160000
IRF9	ATR	0.000000	D	IRF9	chr3:142290000
IRF9	PLS1	0.000000	D	IRF9	chr3:142310000
IRF9	PARL	0.000000	D	IRF9	chr3:183600000
IRF9	BCL6	0.000000	D	IRF9	chr3:187460000
IRF9	FGF12	0.000000	D	IRF9	chr3:192440000
IRF9	FAM43A	0.000000	D	IRF9	chr3:194400000
IRF9	BDH1	0.000000	D	IRF9	chr3:197300000
IRF3	ALCAM	0.000000	D	IRF3	chr3:105080000
IRF3	CBLB	0.000000	D	IRF3	chr3:105580000
IRF3	TOPBP1	0.000000	D	IRF3	chr3:133380000
IRF3	XRN1	0.000000	D	IRF3	chr3:142160000
IRF3	ATR	0.000000	D	IRF3	chr3:142290000
IRF3	PLS1	0.000000	D	IRF3	chr3:142310000
IRF3	PFN2	0.000000	D	IRF3	chr3:149680000
IRF3	PARL	0.000000	D	IRF3	chr3:183600000
IRF3	FGF12	0.000000	D	IRF3	chr3:192440000
IRF3	FAM43A	0.000000	D	IRF3	chr3:194400000
IRF3	BDH1	0.000000	D	IRF3	chr3:197300000
ALCAM	TOPBP1	0.000000	U	chr3:105080000	chr3:133380000
ALCAM	RAB6B	0.000000	U	chr3:105080000	chr3:133610000
ALCAM	XRN1	0.000000	U	chr3:105080000	chr3:142160000
ALCAM	ATR	0.000000	U	chr3:105080000	chr3:142290000
ALCAM	PLS1	0.000000	U	chr3:105080000	chr3:142310000
ALCAM	C3orf58	0.000000	U	chr3:105080000	chr3:143690000
ALCAM	PARL	0.000000	U	chr3:105080000	chr3:183600000
ALCAM	NR1D2	0.000000	U	chr3:105080000	chr3:23980000
CBLB	ATR	0.000000	U	chr3:105580000	chr3:142290000
CBLB	PLS1	0.000000	U	chr3:105580000	chr3:142310000
TOPBP1	TF	0.000000	U	chr3:133380000	chr3:133460000
TOPBP1	SRPRB	0.000000	U	chr3:133380000	chr3:133500000
