Source	Target	Weight	EdgeType	SourceType	TargetType
NOTO	MED11	0.000000	D	NOTO	chr17:4630000
NOTO	COIL	0.000000	D	NOTO	chr17:55030000
PRRX1	MED11	0.000000	D	PRRX1	chr17:4630000
PRRX1	TRIM25	0.000000	D	PRRX1	chr17:54990000
PRRX1	COIL	0.000000	D	PRRX1	chr17:55030000
SHOX2	MED11	0.000000	D	SHOX2	chr17:4630000
SHOX2	TRIM25	0.000000	D	SHOX2	chr17:54990000
SHOX2	COIL	0.000000	D	SHOX2	chr17:55030000
UNCX	MED11	0.000000	D	UNCX	chr17:4630000
UNCX	TRIM25	0.000000	D	UNCX	chr17:54990000
UNCX	COIL	0.000000	D	UNCX	chr17:55030000
PRRX2	MED11	0.000000	D	PRRX2	chr17:4630000
PRRX2	TRIM25	0.000000	D	PRRX2	chr17:54990000
PRRX2	COIL	0.000000	D	PRRX2	chr17:55030000
GSX1	TRIM25	0.000000	D	GSX1	chr17:54990000
GSX1	COIL	0.000000	D	GSX1	chr17:55030000
LHX2	MED11	0.000000	D	LHX2	chr17:4630000
LHX2	TRIM25	0.000000	D	LHX2	chr17:54990000
LHX2	COIL	0.000000	D	LHX2	chr17:55030000
NKX6-2	MED11	0.000000	D	NKX6-2	chr17:4630000
NKX6-2	TRIM25	0.000000	D	NKX6-2	chr17:54990000
NKX6-2	COIL	0.000000	D	NKX6-2	chr17:55030000
ISX	MED11	0.000000	D	ISX	chr17:4630000
ISX	TRIM25	0.000000	D	ISX	chr17:54990000
ISX	COIL	0.000000	D	ISX	chr17:55030000
LMX1B	MED11	0.000000	D	LMX1B	chr17:4630000
LMX1B	TRIM25	0.000000	D	LMX1B	chr17:54990000
LMX1B	COIL	0.000000	D	LMX1B	chr17:55030000
MED11	TRIM25	0.000000	U	chr17:4630000	chr17:54990000
MED11	COIL	0.000000	U	chr17:4630000	chr17:55030000
TRIM25	COIL	0.000000	U	chr17:54990000	chr17:55030000
